"item","openLibraryID","publicationDate"
"Q7719072","OL16811423W","1970-01-01T00:00:00Z"
"Q7719103","OL16714771W","2012-01-01T00:00:00Z"
"Q7719212","OL20395W","2006-06-01T00:00:00Z"
"Q7719217","OL15952181W","2012-01-10T00:00:00Z"
"Q7719226","OL3840889W","1972-01-01T00:00:00Z"
"Q7719227","OL555818W","2001-04-01T00:00:00Z"
"Q7719234","OL11810788W","2006-10-05T00:00:00Z"
"Q7719244","OL16361328W","2012-03-15T00:00:00Z"
"Q7719274","OL2686997W","1996-01-01T00:00:00Z"
"Q7719275","OL260452W","1977-01-01T00:00:00Z"
"Q7719283","OL1950891W","1997-12-01T00:00:00Z"
"Q7719300","OL2705556W","1988-01-01T00:00:00Z"
"Q7719311","OL7095112W","1906-01-01T00:00:00Z"
"Q7719325","OL1842341W","1976-10-01T00:00:00Z"
"Q7719384","OL4640299W","1989-04-01T00:00:00Z"
"Q7719418","OL7920848W","2008-04-01T00:00:00Z"
"Q7719433","OL78559W","1982-11-01T00:00:00Z"
"Q7719492","OL3478148W","2007-04-15T00:00:00Z"
"Q7719527","OL16125913W","2011-07-19T00:00:00Z"
"Q7719618","OL492850W","2002-01-01T00:00:00Z"
"Q7719633","OL16786410W","2008-01-01T00:00:00Z"
"Q7719640","OL5722397W","2005-10-05T00:00:00Z"
"Q7719647","OL15400649W","1989-01-01T00:00:00Z"
"Q7719778","OL3954838W","1984-01-01T00:00:00Z"
"Q7719818","OL549668W","2007-09-04T00:00:00Z"
"Q7719935","OL1845876W","1994-01-01T00:00:00Z"
"Q7719973","OL11651217W","1979-01-01T00:00:00Z"
"Q7719997","OL1841306W","2003-01-01T00:00:00Z"
"Q7720021","OL2504681W","1976-01-01T00:00:00Z"
"Q7720044","OL8166996W","2007-04-19T00:00:00Z"
"Q7720046","OL12168W","1989-01-01T00:00:00Z"
"Q7720080","OL2385443W","1957-01-01T00:00:00Z"
"Q7720092","OL104332W","1993-01-01T00:00:00Z"
"Q7720099","OL2385445W","1953-01-01T00:00:00Z"
"Q7720106","OL5718597W","2006-01-01T00:00:00Z"
"Q7720107","OL549669W","2005-09-06T00:00:00Z"
"Q77201483","OL143394W","1964-01-01T00:00:00Z"
"Q7720244","OL2172359W","1988-01-01T00:00:00Z"
"Q7720260","OL17188249W","2010-11-03T00:00:00Z"
"Q7720273","OL5713515W","2005-01-01T00:00:00Z"
"Q7720276","OL17079383W","1954-01-01T00:00:00Z"
"Q7720306","OL15421631W","1979-01-01T00:00:00Z"
"Q7720339","OL2697610W","1982-01-01T00:00:00Z"
"Q7720348","OL175567W","1984-05-01T00:00:00Z"
"Q7720370","OL4982663W","1934-01-01T00:00:00Z"
"Q7720370","OL4982663W","1935-01-01T00:00:00Z"
"Q7720522","OL2968374W","1996-12-01T00:00:00Z"
"Q7720630","OL1857758W","2001-10-01T00:00:00Z"
"Q7720687","OL1841418W","2003-01-01T00:00:00Z"
"Q7720723","OL2241917W","1984-01-01T00:00:00Z"
"Q7720737","OL100776W","1999-01-01T00:00:00Z"
"Q7720808","OL9494068W","2008-01-01T00:00:00Z"
"Q7720866","OL7003151W","1974-06-12T00:00:00Z"
"Q7720939","OL11707624W","2004-01-01T00:00:00Z"
"Q7721187","OL12287632W","2007-09-11T00:00:00Z"
"Q7721210","OL1989648W","2007-01-01T00:00:00Z"
"Q7721313","OL14850198W","1994-03-30T00:00:00Z"
"Q7721349","OL15168579W","2010-05-11T00:00:00Z"
"Q7721402","OL16038749W","1979-01-01T00:00:00Z"
"Q7721420","OL2271682W","1988-01-01T00:00:00Z"
"Q7721433","OL1816253W","1961-01-01T00:00:00Z"
"Q7721470","OL13657075W","2009-02-01T00:00:00Z"
"Q7721493","OL3281435W","1996-01-01T00:00:00Z"
"Q7721522","OL16722W","1935-01-01T00:00:00Z"
"Q7721539","OL16521W","1993-01-01T00:00:00Z"
"Q7721585","OL34511W","1985-08-01T00:00:00Z"
"Q7721622","OL17730132W","1974-01-01T00:00:00Z"
"Q7721622","OL464931W","1974-01-01T00:00:00Z"
"Q7721641","OL457913W","1967-06-01T00:00:00Z"
"Q7721642","OL458015W","2003-01-01T00:00:00Z"
"Q7721644","OL458027W","1994-01-01T00:00:00Z"
"Q7721646","OL458012W","2006-01-01T00:00:00Z"
"Q7721647","OL458036W","2007-01-02T00:00:00Z"
"Q7721648","OL458016W","1988-06-01T00:00:00Z"
"Q7721650","OL458045W","1990-01-01T00:00:00Z"
"Q7721651","OL458029W","1987-01-01T00:00:00Z"
"Q7721652","OL458017W","1987-01-01T00:00:00Z"
"Q7721653","OL458005W","1986-01-01T00:00:00Z"
"Q7721655","OL458032W","1988-01-01T00:00:00Z"
"Q7721656","OL15391600W","1997-01-01T00:00:00Z"
"Q7721658","OL458047W","1990-01-01T00:00:00Z"
"Q7721659","OL458008W","1968-01-01T00:00:00Z"
"Q7721661","OL458021W","2005-01-01T00:00:00Z"
"Q7721662","OL458043W","1989-01-01T00:00:00Z"
"Q7721685","OL10581542W","1985-01-01T00:00:00Z"
"Q7721873","OL2643433W","1974-11-01T00:00:00Z"
"Q7721965","OL15790158W","1999-10-01T00:00:00Z"
"Q7722019","OL479297W","2001-09-01T00:00:00Z"
"Q7722034","OL26981W","2007-09-07T00:00:00Z"
"Q7722089","OL4102363W","1955-01-01T00:00:00Z"
"Q7722097","OL13972W","1981-01-01T00:00:00Z"
"Q7722208","OL15369606W","2007-08-07T00:00:00Z"
"Q7722234","OL84908W","2007-01-01T00:00:00Z"
"Q772236","OL1898291W","1971-01-01T00:00:00Z"
"Q772236","OL1898291W","1971-06-23T00:00:00Z"
"Q7722405","OL7988718W","2000-01-01T00:00:00Z"
"Q7722439","OL1920281W","1989-01-01T00:00:00Z"
"Q7722447","OL2431259W","1984-01-01T00:00:00Z"
"Q7722490","OL7798714W","2001-01-01T00:00:00Z"
"Q7722507","OL16237834W","2010-01-01T00:00:00Z"
"Q7722508","OL166776W","1847-01-01T00:00:00Z"
"Q7722535","OL57533W","1998-03-26T00:00:00Z"
"Q7722549","OL2725963W","1988-01-01T00:00:00Z"
"Q7722641","OL27785714W","1975-01-01T00:00:00Z"
"Q7722686","OL478139W","2009-05-12T00:00:00Z"
"Q7722807","OL8127184W","1978-01-01T00:00:00Z"
"Q7723073","OL675814W","1964-01-01T00:00:00Z"
"Q7723098","OL15103944W","2001-01-01T00:00:00Z"
"Q7723204","OL2697612W","1986-01-01T00:00:00Z"
"Q7723236","OL2693591W","1963-01-01T00:00:00Z"
"Q7723239","OL88783W","1958-01-01T00:00:00Z"
"Q7723256","OL1497905W","1766-01-01T00:00:00Z"
"Q7723326","OL15842101W","1991-01-01T00:00:00Z"
"Q7723341","OL16445411W","2010-01-01T00:00:00Z"
"Q7723373","OL1337115W","1922-01-01T00:00:00Z"
"Q7723440","OL28294W","1972-01-01T00:00:00Z"
"Q7723449","OL16018427W","2010-10-01T00:00:00Z"
"Q7723461","OL282909W","2006-09-28T00:00:00Z"
"Q7723538","OL39034W","1967-01-01T00:00:00Z"
"Q7723543","OL15924769W","1947-01-01T00:00:00Z"
"Q7723550","OL15746461W","1949-01-01T00:00:00Z"
"Q7723889","OL875437W","1999-02-01T00:00:00Z"
"Q772435","OL158101W","1971-01-01T00:00:00Z"
"Q772495","OL46281W","1984-01-01T00:00:00Z"
"Q772528","OL2992999W","1988-01-01T00:00:00Z"
"Q7726503","OL39872W","1962-01-01T00:00:00Z"
"Q7726508","OL39807W","1939-01-01T00:00:00Z"
"Q7726558","OL14911607W","1996-01-01T00:00:00Z"
"Q7726590","OL5718696W","2007-02-01T00:00:00Z"
"Q7726652","OL3943455W","1994-01-01T00:00:00Z"
"Q7726662","OL15343696W","2004-01-01T00:00:00Z"
"Q7726662","OL15343696W","2004-02-03T00:00:00Z"
"Q7726664","OL2646027W","2006-05-09T00:00:00Z"
"Q7726671","OL4103776W","1969-01-01T00:00:00Z"
"Q7726672","OL1446722W","1965-01-01T00:00:00Z"
"Q7726674","OL1975703W","2001-11-17T00:00:00Z"
"Q7726830","OL151877W","1949-01-01T00:00:00Z"
"Q7726840","OL14125W","2000-01-01T00:00:00Z"
"Q7726844","OL11014354W","1992-09-01T00:00:00Z"
"Q7726845","OL486948W","1984-01-01T00:00:00Z"
"Q7726865","OL261860W","1941-01-01T00:00:00Z"
"Q7726868","OL477539W","2003-01-01T00:00:00Z"
"Q7726898","OL15859688W","2004-06-17T00:00:00Z"
"Q7726939","OL21669431W","2008-10-02T00:00:00Z"
"Q7726967","OL2806410W","1988-01-01T00:00:00Z"
"Q7726969","OL60936W","1986-01-01T00:00:00Z"
"Q7726975","OL2748131W","1998-01-01T00:00:00Z"
"Q7726990","OL1887225W","2005-01-01T00:00:00Z"
"Q7727070","OL1963587W","1997-01-01T00:00:00Z"
"Q7727087","OL14981637W","2009-09-03T00:00:00Z"
"Q7727118","OL13762347W","2006-01-01T00:00:00Z"
"Q7727149","OL5734710W","2000-01-01T00:00:00Z"
"Q7727174","OL8157605W","1991-01-01T00:00:00Z"
"Q7727191","OL498623W","1971-01-01T00:00:00Z"
"Q7727192","OL65292W","1971-11-08T00:00:00Z"
"Q7727193","OL2745906W","2009-09-21T00:00:00Z"
"Q7727217","OL2620281W","1997-01-01T00:00:00Z"
"Q7727233","OL3522426W","1995-05-01T00:00:00Z"
"Q7727258","OL1946684W","1995-01-01T00:00:00Z"
"Q7727273","OL4683679W","1971-01-01T00:00:00Z"
"Q7727306","OL3498997W","1995-01-01T00:00:00Z"
"Q7727311","OL2697613W","1977-01-01T00:00:00Z"
"Q7727330","OL40270W","1988-01-01T00:00:00Z"
"Q7727332","OL15112303W","2009-11-01T00:00:00Z"
"Q7727343","OL86542W","1967-01-01T00:00:00Z"
"Q7727382","OL5887181W","2006-05-01T00:00:00Z"
"Q7727397","OL1648183W","2009-01-01T00:00:00Z"
"Q7727485","OL5828590W","2002-09-01T00:00:00Z"
"Q7727542","OL14850214W","1991-03-01T00:00:00Z"
"Q7727583","OL103504W","1999-01-01T00:00:00Z"
"Q7727598","OL1899788W","1996-05-01T00:00:00Z"
"Q7727619","OL2697379W","1977-01-01T00:00:00Z"
"Q7727627","OL2616519W","1997-09-02T00:00:00Z"
"Q7727652","OL5701136W","2004-12-15T00:00:00Z"
"Q7727700","OL2717589W","1995-01-01T00:00:00Z"
"Q7727718","OL13336021W","1970-01-01T00:00:00Z"
"Q7727743","OL15111168W","2010-01-01T00:00:00Z"
"Q7727768","OL3934803W","2003-04-07T00:00:00Z"
"Q7727845","OL176304W","1997-01-01T00:00:00Z"
"Q7727877","OL2385430W","1980-01-01T00:00:00Z"
"Q7727916","OL9171951W","2004-01-01T00:00:00Z"
"Q7727916","OL9171951W","2004-08-01T00:00:00Z"
"Q7728002","OL14850141W","1997-06-09T00:00:00Z"
"Q7728059","OL16036066W","1960-01-01T00:00:00Z"
"Q7728118","OL39954W","1953-01-01T00:00:00Z"
"Q7728139","OL12185W","1993-09-02T00:00:00Z"
"Q7728143","OL10466775W","1985-01-01T00:00:00Z"
"Q7728149","OL39671W","1971-01-01T00:00:00Z"
"Q7728182","OL2341850W","1904-05-01T00:00:00Z"
"Q7728191","OL17872993W","2008-05-05T00:00:00Z"
"Q7728226","OL60123W","1993-01-01T00:00:00Z"
"Q7728249","OL3521954W","1983-09-01T00:00:00Z"
"Q7728301","OL3955352W","1991-01-01T00:00:00Z"
"Q7728340","OL5950415W","1988-11-01T00:00:00Z"
"Q7728452","OL17893039W","2010-07-07T00:00:00Z"
"Q7728532","OL462200W","1992-09-01T00:00:00Z"
"Q7728533","OL6003443W","2002-01-01T00:00:00Z"
"Q7728539","OL13776W","1998-02-15T00:00:00Z"
"Q7728774","OL3976064W","1993-01-01T00:00:00Z"
"Q7728840","OL1937869W","2005-02-07T00:00:00Z"
"Q7728843","OL788831W","1979-03-01T00:00:00Z"
"Q7728897","OL14935355W","1995-01-01T00:00:00Z"
"Q7728917","OL156107W","1991-01-01T00:00:00Z"
"Q7728939","OL2575594W","1924-01-01T00:00:00Z"
"Q7728943","OL15598018W","2009-08-01T00:00:00Z"
"Q7728985","OL17730772W","2007-01-01T00:00:00Z"
"Q7728987","OL26982W","1995-10-13T00:00:00Z"
"Q7729038","OL263278W","2007-11-27T00:00:00Z"
"Q7729040","OL5714310W","2004-01-01T00:00:00Z"
"Q7729085","OL53525W","1994-11-11T00:00:00Z"
"Q7729150","OL1700954W","1997-01-01T00:00:00Z"
"Q7729174","OL18156698W","2010-03-23T00:00:00Z"
"Q7729201","OL2745974W","1987-01-01T00:00:00Z"
"Q7729211","OL15709090W","1984-01-01T00:00:00Z"
"Q7729285","OL2645115W","2003-01-01T00:00:00Z"
"Q7729319","OL16051334W","1979-01-01T00:00:00Z"
"Q7729329","OL860463W","2008-05-04T00:00:00Z"
"Q7729331","OL15716030W","1981-06-04T00:00:00Z"
"Q7729387","OL506110W","1982-01-01T00:00:00Z"
"Q7729415","OL17706140W","2013-01-02T00:00:00Z"
"Q7729428","OL18183003W","1994-01-01T00:00:00Z"
"Q7729501","OL5727829W","2004-11-11T00:00:00Z"
"Q7729512","OL15068652W","1998-05-01T00:00:00Z"
"Q7729534","OL14871721W","1992-02-01T00:00:00Z"
"Q7729538","OL175818W","1988-01-01T00:00:00Z"
"Q7729563","OL1822237W","1955-01-01T00:00:00Z"
"Q7729592","OL8443370W","2006-05-02T00:00:00Z"
"Q7729597","OL163188W","1976-01-01T00:00:00Z"
"Q7729670","OL9567773W","2008-01-15T00:00:00Z"
"Q7729704","OL3976065W","1987-01-01T00:00:00Z"
"Q7729706","OL13620381W","2009-06-01T00:00:00Z"
"Q7729787","OL5738570W","2007-05-15T00:00:00Z"
"Q7729788","OL1987142W","1999-01-01T00:00:00Z"
"Q7729817","OL47030W","1998-09-13T00:00:00Z"
"Q7729819","OL16961106W","2004-01-01T00:00:00Z"
"Q7729821","OL1879177W","1988-01-01T00:00:00Z"
"Q7729901","OL17376302W","2012-03-01T00:00:00Z"
"Q7729904","OL15869135W","2009-01-01T00:00:00Z"
"Q7729914","OL26983W","2005-09-08T00:00:00Z"
"Q7729927","OL1729023W","2007-07-17T00:00:00Z"
"Q7729939","OL3787228W","1991-01-01T00:00:00Z"
"Q7730007","OL11769590W","2008-01-01T00:00:00Z"
"Q7730037","OL1806976W","2004-01-01T00:00:00Z"
"Q7730043","OL5723033W","2005-01-01T00:00:00Z"
"Q7730057","OL8052028W","2007-01-01T00:00:00Z"
"Q7730090","OL4132754W","2008-08-25T00:00:00Z"
"Q7730091","OL14936335W","2006-01-02T00:00:00Z"
"Q7730094","OL126919W","2007-06-12T00:00:00Z"
"Q7730137","OL5025383W","1986-01-01T00:00:00Z"
"Q7730141","OL42549W","1980-01-01T00:00:00Z"
"Q7730141","OL42549W","1987-01-01T00:00:00Z"
"Q7730141","OL42549W","1999-01-01T00:00:00Z"
"Q7730141","OL42549W","2000-01-01T00:00:00Z"
"Q7730143","OL1825321W","1972-01-01T00:00:00Z"
"Q7730188","OL12807678W","2005-11-20T00:00:00Z"
"Q7730223","OL2920871W","1986-01-01T00:00:00Z"
"Q7730230","OL2329204W","2007-01-01T00:00:00Z"
"Q7730253","OL14932563W","2001-05-22T00:00:00Z"
"Q7730292","OL39905W","1940-05-01T00:00:00Z"
"Q7730298","OL71146W","1964-01-01T00:00:00Z"
"Q7730309","OL15842425W","2006-09-05T00:00:00Z"
"Q7730316","OL1801148W","2003-01-01T00:00:00Z"
"Q7730348","OL1835077W","1972-01-01T00:00:00Z"
"Q7730362","OL4119914W","1972-01-01T00:00:00Z"
"Q7730365","OL503270W","1993-01-01T00:00:00Z"
"Q7730387","OL16527W","2006-09-05T00:00:00Z"
"Q7730414","OL15819977W","1900-01-01T00:00:00Z"
"Q7730414","OL2624014W","1900-01-01T00:00:00Z"
"Q7730482","OL261778W","1960-01-01T00:00:00Z"
"Q773051","OL5845742W","2003-01-01T00:00:00Z"
"Q7730522","OL16001973W","2010-08-01T00:00:00Z"
"Q7730544","OL5837521W","2003-06-13T00:00:00Z"
"Q7730666","OL15108272W","1996-01-01T00:00:00Z"
"Q7730712","OL155394W","1986-01-01T00:00:00Z"
"Q7730716","OL8317384W","2003-01-01T00:00:00Z"
"Q7730740","OL3820568W","1959-01-01T00:00:00Z"
"Q7730741","OL39113W","1973-01-01T00:00:00Z"
"Q7730846","OL155458W","1990-01-01T00:00:00Z"
"Q7730855","OL3922351W","1983-01-01T00:00:00Z"
"Q7730856","OL14925729W","2007-01-01T00:00:00Z"
"Q7730868","OL4097600W","2008-09-04T00:00:00Z"
"Q7730874","OL16033887W","1997-01-01T00:00:00Z"
"Q7730875","OL8139483W","1999-02-01T00:00:00Z"
"Q7730936","OL1747083W","1969-01-01T00:00:00Z"
"Q7730947","OL1881415W","1978-01-01T00:00:00Z"
"Q7731231","OL152253W","1963-01-01T00:00:00Z"
"Q7731284","OL15057802W","1989-03-01T00:00:00Z"
"Q7731306","OL8661905W","1997-01-01T00:00:00Z"
"Q7731342","OL2385416W","1990-09-01T00:00:00Z"
"Q7731382","OL6687022W","1975-01-01T00:00:00Z"
"Q7731385","OL463792W","2003-10-21T00:00:00Z"
"Q7731420","OL5700730W","2003-01-01T00:00:00Z"
"Q7731455","OL501907W","1976-01-01T00:00:00Z"
"Q7731481","OL17732730W","1997-02-21T00:00:00Z"
"Q7731523","OL4316888W","1993-01-01T00:00:00Z"
"Q7731527","OL4287113W","2005-01-01T00:00:00Z"
"Q7731565","OL13674716W","2007-06-05T00:00:00Z"
"Q7731569","OL4652269W","1961-01-01T00:00:00Z"
"Q7731579","OL675696W","1969-01-01T00:00:00Z"
"Q7731601","OL84045W","1998-01-01T00:00:00Z"
"Q7731614","OL15535835W","2010-01-01T00:00:00Z"
"Q7731615","OL8882420W","2003-01-01T00:00:00Z"
"Q7731631","OL4087422W","1950-01-01T00:00:00Z"
"Q7731631","OL4087431W","1950-01-01T00:00:00Z"
"Q7731633","OL273762W","1945-01-01T00:00:00Z"
"Q7731646","OL1375072W","1979-01-01T00:00:00Z"
"Q7731747","OL2647841W","2006-01-01T00:00:00Z"
"Q7731749","OL16071693W","2000-01-01T00:00:00Z"
"Q7731753","OL854086W","1992-01-01T00:00:00Z"
"Q7731848","OL62426W","2007-02-01T00:00:00Z"
"Q7731890","OL1379953W","1949-01-01T00:00:00Z"
"Q7731976","OL15444372W","2010-10-01T00:00:00Z"
"Q7732015","OL8269124W","1992-01-01T00:00:00Z"
"Q7732033","OL15160081W","1997-04-03T00:00:00Z"
"Q7732090","OL1906874W","1979-01-01T00:00:00Z"
"Q7732097","OL3647484W","2004-01-01T00:00:00Z"
"Q7732103","OL3816927W","2005-12-30T00:00:00Z"
"Q7732171","OL54947W","1991-01-01T00:00:00Z"
"Q7732175","OL3917427W","1977-01-01T00:00:00Z"
"Q7732184","OL52942W","2004-05-11T00:00:00Z"
"Q7732186","OL2893592W","2005-05-01T00:00:00Z"
"Q7732190","OL8201342W","2004-01-08T00:00:00Z"
"Q7732270","OL15536497W","2010-01-01T00:00:00Z"
"Q7732318","OL1921488W","1981-06-01T00:00:00Z"
"Q7732320","OL2697554W","1981-01-01T00:00:00Z"
"Q7732510","OL3000605W","2007-01-01T00:00:00Z"
"Q7732542","OL2697648W","1970-01-01T00:00:00Z"
"Q7732572","OL15209439W","2005-02-01T00:00:00Z"
"Q7732585","OL11619928W","2006-01-01T00:00:00Z"
"Q7732664","OL4129263W","2009-05-01T00:00:00Z"
"Q7732700","OL8992602W","2007-04-01T00:00:00Z"
"Q7732710","OL555753W","2000-07-01T00:00:00Z"
"Q7732715","OL15021579W","2009-05-12T00:00:00Z"
"Q7732716","OL18098196W","2009-06-08T00:00:00Z"
"Q7732719","OL6678457W","1979-01-01T00:00:00Z"
"Q7732734","OL3336949W","1989-01-01T00:00:00Z"
"Q7732741","OL80027W","2002-01-01T00:00:00Z"
"Q7732797","OL4191356W","1991-04-01T00:00:00Z"
"Q7732844","OL2360830W","1993-01-01T00:00:00Z"
"Q7732893","OL5822720W","2005-01-01T00:00:00Z"
"Q7732894","OL16215111W","2012-01-01T00:00:00Z"
"Q7732903","OL166485W","1998-01-01T00:00:00Z"
"Q7732921","OL14963329W","2009-01-01T00:00:00Z"
"Q7732927","OL2172379W","1992-01-01T00:00:00Z"
"Q7732929","OL2988545W","1973-01-01T00:00:00Z"
"Q7732940","OL13707767W","2004-01-01T00:00:00Z"
"Q7732976","OL16412229W","2007-08-14T00:00:00Z"
"Q7733016","OL497179W","2003-01-01T00:00:00Z"
"Q7733032","OL263290W","1977-01-01T00:00:00Z"
"Q7733034","OL12149W","1974-01-01T00:00:00Z"
"Q7733122","OL4129289W","2005-10-01T00:00:00Z"
"Q7733138","OL3350409W","1987-01-01T00:00:00Z"
"Q7733150","OL5845777W","2006-04-25T00:00:00Z"
"Q7733171","OL15836157W","1999-01-01T00:00:00Z"
"Q7733185","OL2628750W","2000-06-17T00:00:00Z"
"Q7733189","OL17034020W","2010-09-21T00:00:00Z"
"Q7733198","OL5950090W","1974-06-01T00:00:00Z"
"Q7733205","OL2466634W","1985-01-01T00:00:00Z"
"Q7733231","OL16700017W","2012-01-01T00:00:00Z"
"Q7733261","OL10587469W","1982-03-01T00:00:00Z"
"Q7733266","OL1445806W","1842-04-01T00:00:00Z"
"Q7733279","OL14932709W","2008-05-20T00:00:00Z"
"Q7733296","OL476904W","2003-01-01T00:00:00Z"
"Q7733413","OL437405W","1984-01-01T00:00:00Z"
"Q7733416","OL14924205W","1999-07-01T00:00:00Z"
"Q7733423","OL6215505W","2002-01-01T00:00:00Z"
"Q7733468","OL1806977W","1998-09-01T00:00:00Z"
"Q7733474","OL59415W","1990-01-01T00:00:00Z"
"Q7733531","OL18600852W","1892-01-01T00:00:00Z"
"Q7733532","OL17653657W","1991-01-01T00:00:00Z"
"Q7733538","OL1922802W","1996-01-01T00:00:00Z"
"Q7733543","OL10570229W","1989-01-01T00:00:00Z"
"Q7733566","OL3522860W","1963-01-01T00:00:00Z"
"Q7733594","OL77840W","1979-01-01T00:00:00Z"
"Q7733605","OL2191650W","1991-10-17T00:00:00Z"
"Q7733703","OL12134W","1982-09-27T00:00:00Z"
"Q7733744","OL3261147W","2001-11-06T00:00:00Z"
"Q7733752","OL63058W","1969-01-01T00:00:00Z"
"Q7733773","OL1852086W","1993-01-01T00:00:00Z"
"Q7733854","OL767362W","2007-09-01T00:00:00Z"
"Q7733903","OL18160202W","1976-01-01T00:00:00Z"
"Q7733903","OL18160202W","1976-05-01T00:00:00Z"
"Q7733921","OL78620W","2006-11-28T00:00:00Z"
"Q7733925","OL56218W","1985-01-01T00:00:00Z"
"Q7733927","OL5720937W","1990-01-01T00:00:00Z"
"Q7733929","OL3922350W","1984-05-01T00:00:00Z"
"Q7733943","OL119428W","2004-11-09T00:00:00Z"
"Q7733949","OL13633825W","2004-01-01T00:00:00Z"
"Q7733978","OL2435433W","2003-01-01T00:00:00Z"
"Q7733997","OL469121W","2003-08-14T00:00:00Z"
"Q7734014","OL77065W","2008-11-01T00:00:00Z"
"Q7734022","OL5735034W","2001-01-01T00:00:00Z"
"Q7734023","OL2869955W","2005-01-01T00:00:00Z"
"Q7734085","OL31143W","2005-01-01T00:00:00Z"
"Q7734096","OL16064149W","2007-07-01T00:00:00Z"
"Q7734172","OL15870879W","2003-01-01T00:00:00Z"
"Q7734267","OL3852094W","1938-01-01T00:00:00Z"
"Q7734317","OL1937854W","1966-01-01T00:00:00Z"
"Q7734347","OL16038518W","1981-07-01T00:00:00Z"
"Q7734404","OL4496856W","2009-11-10T00:00:00Z"
"Q7734439","OL2497170W","1969-01-01T00:00:00Z"
"Q7734492","OL7312053W","2006-01-01T00:00:00Z"
"Q7734618","OL8163887W","1950-01-01T00:00:00Z"
"Q7734643","OL464796W","1975-01-01T00:00:00Z"
"Q7734649","OL5838665W","2008-04-01T00:00:00Z"
"Q7734664","OL49648W","1989-01-01T00:00:00Z"
"Q7734667","OL20266301W","2008-01-01T00:00:00Z"
"Q7734704","OL2459818W","1968-01-01T00:00:00Z"
"Q7734778","OL2647293W","2000-04-06T00:00:00Z"
"Q7734790","OL10370845W","1983-03-01T00:00:00Z"
"Q7734795","OL11937565W","2009-03-10T00:00:00Z"
"Q7734807","OL2971268W","1992-06-01T00:00:00Z"
"Q7734817","OL16514W","1987-09-01T00:00:00Z"
"Q7734818","OL7293414W","2000-01-01T00:00:00Z"
"Q7734863","OL2007945W","1967-01-01T00:00:00Z"
"Q7734954","OL4319335W","1984-01-01T00:00:00Z"
"Q7734955","OL1090507W","1899-01-01T00:00:00Z"
"Q7734989","OL500583W","1942-01-01T00:00:00Z"
"Q7735007","OL2127317W","1973-01-01T00:00:00Z"
"Q7735059","OL5730219W","2006-07-10T00:00:00Z"
"Q7735066","OL1807120W","1996-05-01T00:00:00Z"
"Q7735090","OL15197738W","2007-08-07T00:00:00Z"
"Q7735095","OL16239953W","2012-02-21T00:00:00Z"
"Q7735118","OL1808391W","1982-01-01T00:00:00Z"
"Q7735138","OL80946W","1948-01-01T00:00:00Z"
"Q7735303","OL4616564W","1945-01-01T00:00:00Z"
"Q7735311","OL492418W","1970-01-01T00:00:00Z"
"Q7735315","OL16036659W","1987-01-01T00:00:00Z"
"Q7735415","OL15867354W","2005-10-13T00:00:00Z"
"Q7735479","OL4510656W","1972-01-01T00:00:00Z"
"Q7735534","OL1939177W","1998-01-01T00:00:00Z"
"Q7735544","OL16311067W","2011-11-21T00:00:00Z"
"Q7735551","OL9381421W","2008-01-01T00:00:00Z"
"Q7735592","OL15836493W","2003-01-01T00:00:00Z"
"Q7735621","OL29643W","1958-01-01T00:00:00Z"
"Q7735668","OL17271903W","2009-02-10T00:00:00Z"
"Q7735697","OL14860172W","2004-01-01T00:00:00Z"
"Q7735702","OL16104941W","2007-01-01T00:00:00Z"
"Q7735775","OL10360525W","2003-01-01T00:00:00Z"
"Q7735797","OL76566W","1932-01-01T00:00:00Z"
"Q7735809","OL28696W","2003-01-01T00:00:00Z"
"Q7735834","OL3743766W","1979-01-01T00:00:00Z"
"Q7735877","OL606761W","1991-01-01T00:00:00Z"
"Q7735884","OL17727028W","2008-08-05T00:00:00Z"
"Q7735909","OL17441939W","2013-03-19T00:00:00Z"
"Q7735923","OL790507W","1999-01-01T00:00:00Z"
"Q7735924","OL7988086W","2002-01-01T00:00:00Z"
"Q7735925","OL16750370W","1868-01-01T00:00:00Z"
"Q7735931","OL15855356W","2002-01-01T00:00:00Z"
"Q7735934","OL4323281W","1990-01-01T00:00:00Z"
"Q7735948","OL16939128W","2011-04-12T00:00:00Z"
"Q7736043","OL15343727W","2001-06-19T00:00:00Z"
"Q7736092","OL175693W","1978-04-01T00:00:00Z"
"Q7736105","OL4764972W","1923-03-01T00:00:00Z"
"Q7736157","OL7957185W","2003-01-01T00:00:00Z"
"Q7736238","OL2271460W","1910-01-01T00:00:00Z"
"Q7736302","OL5845778W","2008-02-12T00:00:00Z"
"Q7736318","OL15045943W","1948-01-01T00:00:00Z"
"Q7736366","OL3592776W","1993-01-01T00:00:00Z"
"Q7736414","OL3355185W","1997-01-01T00:00:00Z"
"Q7736417","OL3644152W","2004-01-01T00:00:00Z"
"Q7736426","OL1947986W","1994-01-01T00:00:00Z"
"Q7736537","OL1844238W","1978-01-01T00:00:00Z"
"Q7736669","OL17202W","2008-01-01T00:00:00Z"
"Q7736696","OL14850200W","2003-06-10T00:00:00Z"
"Q7736704","OL46760W","2005-01-01T00:00:00Z"
"Q7736770","OL12278797W","2007-09-18T00:00:00Z"
"Q7736792","OL17942708W","2013-12-12T00:00:00Z"
"Q7736807","OL83893W","2002-01-01T00:00:00Z"
"Q7736812","OL892271W","1983-01-01T00:00:00Z"
