item_id,statement_guid,property_id,wikidata_value,meta_wikidata_value,external_value,external_url,type
Q7634910,Q7634910,P577,2004-01-01T00:00:00Z,,2004-09-08T00:00:00+00:00Z,https://openlibrary.org/works/OL857056W,statement
Q7638682,Q7638682,P577,1999-01-01T00:00:00Z,,2005-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL720782W,statement
Q76465099,Q76465099,P577,1992-02-14T00:00:00Z,,1995-10-20T00:00:00+00:00Z,https://openlibrary.org/works/OL6037312W,statement
Q7646693,Q7646693,P577,2005-01-01T00:00:00Z,,2006-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL869338W,statement
Q7647032,Q7647032,P577,2007-01-30T00:00:00Z,,2006-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL453073W,statement
Q7647225,Q7647225,P577,2005-01-01T00:00:00Z,,2006-11-07T00:00:00+00:00Z,https://openlibrary.org/works/OL274795W,statement
Q7655134,Q7655134,P577,2009-04-29T00:00:00Z,,2008-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL13650729W,statement
Q766086,Q766086,P577,1842-01-01T00:00:00Z,,1922-04-01T00:00:00+00:00Z,https://openlibrary.org/works/OL41050W,statement
Q7670427,Q7670427,P577,2008-01-17T00:00:00Z,,1998-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL8423519W,statement
Q767362,Q767362,P577,2009-06-01T00:00:00Z,,2010-04-27T00:00:00+00:00Z,https://openlibrary.org/works/OL14971626W,statement
Q7679355,Q7679355,P577,1899-01-01T00:00:00Z,,2018-01-19T00:00:00+00:00Z,https://openlibrary.org/works/OL52211W,statement
Q7679380,Q7679380,P577,1824-01-01T00:00:00Z,,1800-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL63986W,statement
Q7679822,Q7679822,P577,1991-01-01T00:00:00Z,,2001-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL15838021W,statement
Q7679869,Q7679869,P577,1987-05-21T00:00:00Z,,1980-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL12157W,statement
Q7681461,Q7681461,P577,1988-01-01T00:00:00Z,,1988-10-01T00:00:00+00:00Z,https://openlibrary.org/works/OL2718318W,statement
Q7691141,Q7691141,P577,1983-05-01T00:00:00Z,,1983-08-12T00:00:00+00:00Z,https://openlibrary.org/works/OL8367120W,statement
Q7691655,Q7691655,P577,2005-10-25T00:00:00Z,,2003-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL1856010W,statement
Q7699104,Q7699104,P577,1983-01-01T00:00:00Z,,1982-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL2732654W,statement
Q77029337,Q77029337,P577,1990-01-01T00:00:00Z,,1990-07-27T00:00:00+00:00Z,https://openlibrary.org/works/OL2350989W,statement
Q7711262,Q7711262,P577,2006-09-07T00:00:00Z,,2009-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL17738682W,statement
Q7711997,Q7711997,P577,1999-11-04T00:00:00Z,,2000-10-03T00:00:00+00:00Z,https://openlibrary.org/works/OL18150101W,statement
Q7712206,Q7712206,P577,2007-01-01T00:00:00Z,,2006-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL15825122W,statement
Q7712212,Q7712212,P577,2009-01-01T00:00:00Z,,2008-04-01T00:00:00+00:00Z,https://openlibrary.org/works/OL18150189W,statement
Q7712806,Q7712806,P577,2003-03-01T00:00:00Z,,2002-03-01T00:00:00+00:00Z,https://openlibrary.org/works/OL8454519W,statement
Q7713056,Q7713056,P577,2006-12-26T00:00:00Z,,2005-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL5864221W,statement
Q7713057,Q7713057,P577,2008-08-26T00:00:00Z,,2008-08-25T00:00:00+00:00Z,https://openlibrary.org/works/OL9598635W,statement
Q7713059,Q7713059,P577,1994-01-01T00:00:00Z,,1991-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL16025229W,statement
Q7713449,Q7713449,P577,1892-01-01T00:00:00Z,,1899-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL54153W,statement
Q7713662,Q7713662,P577,1992-01-01T00:00:00Z,,1992-11-04T00:00:00+00:00Z,https://openlibrary.org/works/OL7972281W,statement
Q7713698,Q7713698,P577,1970-01-01T00:00:00Z,,1983-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL15132892W,statement
Q7713709,Q7713709,P577,2006-10-01T00:00:00Z,,2006-10-31T00:00:00+00:00Z,https://openlibrary.org/works/OL5734644W,statement
Q7714172,Q7714172,P577,2001-01-01T00:00:00Z,,2001-12-07T00:00:00+00:00Z,https://openlibrary.org/works/OL1699400W,statement
Q7714703,Q7714703,P577,1984-01-01T00:00:00Z,,2003-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL7920231W,statement
Q7714740,Q7714740,P577,2005-01-01T00:00:00Z,,2000-09-05T00:00:00+00:00Z,https://openlibrary.org/works/OL8472280W,statement
Q7714967,Q7714967,P577,1912-01-01T00:00:00Z,,1948-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL37208W,statement
Q7715600,Q7715600,P577,1997-01-01T00:00:00Z,,1999-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL16035754W,statement
Q7715755,Q7715755,P577,1998-04-01T00:00:00Z,,1999-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL15861333W,statement
Q7715841,Q7715841,P577,2007-07-01T00:00:00Z,,2007-08-10T00:00:00+00:00Z,https://openlibrary.org/works/OL4003968W,statement
Q7716047,Q7716047,P577,1952-01-01T00:00:00Z,,2000-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL15133830W,statement
Q7716240,Q7716240,P577,1994-01-01T00:00:00Z,,1994-01-06T00:00:00+00:00Z,https://openlibrary.org/works/OL37900W,statement
Q7716246,Q7716246,P577,2009-01-01T00:00:00Z,,1995-07-01T00:00:00+00:00Z,https://openlibrary.org/works/OL65186W,statement
Q7716279,Q7716279,P577,1994-01-01T00:00:00Z,,1994-01-15T00:00:00+00:00Z,https://openlibrary.org/works/OL14860196W,statement
Q7716706,Q7716706,P577,2002-01-01T00:00:00Z,,2002-02-15T00:00:00+00:00Z,https://openlibrary.org/works/OL5747235W,statement
Q7716791,Q7716791,P577,1981-01-01T00:00:00Z,,1981-06-01T00:00:00+00:00Z,https://openlibrary.org/works/OL18153363W,statement
Q7716792,Q7716792,P577,1982-01-01T00:00:00Z,,1982-07-01T00:00:00+00:00Z,https://openlibrary.org/works/OL4450338W,statement
Q7716793,Q7716793,P577,1983-01-01T00:00:00Z,,1983-07-01T00:00:00+00:00Z,https://openlibrary.org/works/OL4450331W,statement
Q7716832,Q7716832,P577,1993-01-01T00:00:00Z,,1994-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL3904912W,statement
Q7717518,Q7717518,P577,2000-01-01T00:00:00Z,,2000-09-01T00:00:00+00:00Z,https://openlibrary.org/works/OL54769W,statement
Q7717728,Q7717728,P577,1977-01-01T00:00:00Z,,1886-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL84064W,statement
Q7717768,Q7717768,P577,2009-01-01T00:00:00Z,,2010-03-30T00:00:00+00:00Z,https://openlibrary.org/works/OL14993518W,statement
Q7718029,Q7718029,P577,2001-11-01T00:00:00Z,,2000-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL115636W,statement
Q7718128,Q7718128,P577,2004-01-01T00:00:00Z,,2004-04-02T00:00:00+00:00Z,https://openlibrary.org/works/OL5926724W,statement
Q7718130,Q7718130,P577,2004-02-01T00:00:00Z,,2003-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL877893W,statement
Q7718428,Q7718428,P577,1881-01-01T00:00:00Z,,2011-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL176068W,statement
Q7718670,Q7718670,P577,2004-01-01T00:00:00Z,,2007-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL8052006W,statement
Q7718738,Q7718738,P577,1926-01-01T00:00:00Z,,1992-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL77775W,statement
Q7718983,Q7718983,P577,1998-08-05T00:00:00Z,,1998-07-22T00:00:00+00:00Z,https://openlibrary.org/works/OL15246126W,statement
Q7719212,Q7719212,P577,2006-06-01T00:00:00Z,,2006-11-14T00:00:00+00:00Z,https://openlibrary.org/works/OL20395W,statement
Q7719234,Q7719234,P577,2006-10-05T00:00:00Z,,2007-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL11810788W,statement
Q7719311,Q7719311,P577,1906-01-01T00:00:00Z,,1900-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL7095112W,statement
Q7719384,Q7719384,P577,1989-04-01T00:00:00Z,,1987-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL4640299W,statement
Q7719433,Q7719433,P577,1982-11-01T00:00:00Z,,1900-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL78559W,statement
Q7719633,Q7719633,P577,2008-01-01T00:00:00Z,,2008-02-01T00:00:00+00:00Z,https://openlibrary.org/works/OL16786410W,statement
Q7719973,Q7719973,P577,1979-01-01T00:00:00Z,,1981-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL11651217W,statement
Q7720273,Q7720273,P577,2005-01-01T00:00:00Z,,2007-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL5713515W,statement
Q7720276,Q7720276,P577,1954-01-01T00:00:00Z,,1982-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL17079383W,statement
Q7720306,Q7720306,P577,1979-01-01T00:00:00Z,,1980-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL15421631W,statement
Q7720370,Q7720370,P577,1934-01-01T00:00:00Z,,1936-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL4982663W,statement
Q7720370,Q7720370,P577,1935-01-01T00:00:00Z,,1936-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL4982663W,statement
Q7720808,Q7720808,P577,2008-01-01T00:00:00Z,,2007-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL9494068W,statement
Q7720939,Q7720939,P577,2004-01-01T00:00:00Z,,2006-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL11707624W,statement
Q7721210,Q7721210,P577,2007-01-01T00:00:00Z,,2006-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL1989648W,statement
Q7721522,Q7721522,P577,1935-01-01T00:00:00Z,,1934-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL16722W,statement
Q7721539,Q7721539,P577,1993-01-01T00:00:00Z,,1993-12-01T00:00:00+00:00Z,https://openlibrary.org/works/OL16521W,statement
Q7721641,Q7721641,P577,1967-06-01T00:00:00Z,,1986-10-01T00:00:00+00:00Z,https://openlibrary.org/works/OL457913W,statement
Q7721653,Q7721653,P577,1986-01-01T00:00:00Z,,1986-08-15T00:00:00+00:00Z,https://openlibrary.org/works/OL458005W,statement
Q7721656,Q7721656,P577,1997-01-01T00:00:00Z,,1998-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL15391600W,statement
Q7721659,Q7721659,P577,1968-01-01T00:00:00Z,,1986-12-01T00:00:00+00:00Z,https://openlibrary.org/works/OL458008W,statement
Q7721661,Q7721661,P577,2005-01-01T00:00:00Z,,2004-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL458021W,statement
Q7722208,Q7722208,P577,2007-08-07T00:00:00Z,,2010-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL15369606W,statement
Q7722507,Q7722507,P577,2010-01-01T00:00:00Z,,2011-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL16237834W,statement
Q7722508,Q7722508,P577,1847-01-01T00:00:00Z,,1855-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL166776W,statement
Q7722549,Q7722549,P577,1988-01-01T00:00:00Z,,1988-10-01T00:00:00+00:00Z,https://openlibrary.org/works/OL2725963W,statement
Q7722807,Q7722807,P577,1978-01-01T00:00:00Z,,1999-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL8127184W,statement
Q7723543,Q7723543,P577,1947-01-01T00:00:00Z,,1977-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL15924769W,statement
Q7723550,Q7723550,P577,1949-01-01T00:00:00Z,,1992-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL15746461W,statement
Q7726558,Q7726558,P577,1996-01-01T00:00:00Z,,1998-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL14911607W,statement
Q7726672,Q7726672,P577,1965-01-01T00:00:00Z,,1970-04-01T00:00:00+00:00Z,https://openlibrary.org/works/OL1446722W,statement
Q7726969,Q7726969,P577,1986-01-01T00:00:00Z,,1986-04-01T00:00:00+00:00Z,https://openlibrary.org/works/OL60936W,statement
Q7727174,Q7727174,P577,1991-01-01T00:00:00Z,,1991-02-20T00:00:00+00:00Z,https://openlibrary.org/works/OL8157605W,statement
Q7727191,Q7727191,P577,1971-01-01T00:00:00Z,,1946-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL498623W,statement
Q7727192,Q7727192,P577,1971-11-08T00:00:00Z,,1967-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL65292W,statement
Q7727273,Q7727273,P577,1971-01-01T00:00:00Z,,1962-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL4683679W,statement
Q7727306,Q7727306,P577,1995-01-01T00:00:00Z,,1994-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL3498997W,statement
Q7727343,Q7727343,P577,1967-01-01T00:00:00Z,,1920-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL86542W,statement
Q7727382,Q7727382,P577,2006-05-01T00:00:00Z,,2006-05-02T00:00:00+00:00Z,https://openlibrary.org/works/OL5887181W,statement
Q7727397,Q7727397,P577,2009-01-01T00:00:00Z,,2006-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL1648183W,statement
Q7727583,Q7727583,P577,1999-01-01T00:00:00Z,,1995-11-02T00:00:00+00:00Z,https://openlibrary.org/works/OL103504W,statement
Q7727700,Q7727700,P577,1995-01-01T00:00:00Z,,1997-07-16T00:00:00+00:00Z,https://openlibrary.org/works/OL2717589W,statement
Q7728182,Q7728182,P577,1904-05-01T00:00:00Z,,1903-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL2341850W,statement
Q7728191,Q7728191,P577,2008-05-05T00:00:00Z,,2009-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL17872993W,statement
Q7728897,Q7728897,P577,1995-01-01T00:00:00Z,,1995-06-01T00:00:00+00:00Z,https://openlibrary.org/works/OL14935355W,statement
Q7728939,Q7728939,P577,1924-01-01T00:00:00Z,,1923-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL2575594W,statement
Q7728943,Q7728943,P577,2009-08-01T00:00:00Z,,2010-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL15598018W,statement
Q7729285,Q7729285,P577,2003-01-01T00:00:00Z,,2002-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL2645115W,statement
Q7729319,Q7729319,P577,1979-01-01T00:00:00Z,,1981-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL16051334W,statement
Q7729428,Q7729428,P577,1994-01-01T00:00:00Z,,1995-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL18183003W,statement
Q7729597,Q7729597,P577,1976-01-01T00:00:00Z,,1977-08-12T00:00:00+00:00Z,https://openlibrary.org/works/OL163188W,statement
Q7729704,Q7729704,P577,1987-01-01T00:00:00Z,,1987-09-12T00:00:00+00:00Z,https://openlibrary.org/works/OL3976065W,statement
Q7729787,Q7729787,P577,2007-05-15T00:00:00Z,,1998-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL5738570W,statement
Q7730037,Q7730037,P577,2004-01-01T00:00:00Z,,1960-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL1806976W,statement
Q7730057,Q7730057,P577,2007-01-01T00:00:00Z,,2007-02-27T00:00:00+00:00Z,https://openlibrary.org/works/OL8052028W,statement
Q7730091,Q7730091,P577,2006-01-02T00:00:00Z,,2009-04-28T00:00:00+00:00Z,https://openlibrary.org/works/OL14936335W,statement
Q7730141,Q7730141,P577,1987-01-01T00:00:00Z,,1980-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL42549W,statement
Q7730141,Q7730141,P577,1999-01-01T00:00:00Z,,1980-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL42549W,statement
Q7730141,Q7730141,P577,2000-01-01T00:00:00Z,,1980-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL42549W,statement
Q7730143,Q7730143,P577,1972-01-01T00:00:00Z,,1970-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL1825321W,statement
Q7730230,Q7730230,P577,2007-01-01T00:00:00Z,,2007-05-10T00:00:00+00:00Z,https://openlibrary.org/works/OL2329204W,statement
Q7730253,Q7730253,P577,2001-05-22T00:00:00Z,,2002-07-09T00:00:00+00:00Z,https://openlibrary.org/works/OL14932563W,statement
Q7730348,Q7730348,P577,1972-01-01T00:00:00Z,,1971-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL1835077W,statement
Q7730362,Q7730362,P577,1972-01-01T00:00:00Z,,1975-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL4119914W,statement
Q7730856,Q7730856,P577,2007-01-01T00:00:00Z,,2006-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL14925729W,statement
Q7730868,Q7730868,P577,2008-09-04T00:00:00Z,,2009-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL4097600W,statement
Q7730875,Q7730875,P577,1999-02-01T00:00:00Z,,1998-12-01T00:00:00+00:00Z,https://openlibrary.org/works/OL8139483W,statement
Q7731306,Q7731306,P577,1997-01-01T00:00:00Z,,1997-10-01T00:00:00+00:00Z,https://openlibrary.org/works/OL8661905W,statement
Q7731527,Q7731527,P577,2005-01-01T00:00:00Z,,2004-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL4287113W,statement
Q7731615,Q7731615,P577,2003-01-01T00:00:00Z,,2003-04-01T00:00:00+00:00Z,https://openlibrary.org/works/OL8882420W,statement
Q7731747,Q7731747,P577,2006-01-01T00:00:00Z,,2006-10-19T00:00:00+00:00Z,https://openlibrary.org/works/OL2647841W,statement
Q7731848,Q7731848,P577,2007-02-01T00:00:00Z,,2007-02-20T00:00:00+00:00Z,https://openlibrary.org/works/OL62426W,statement
Q7732015,Q7732015,P577,1992-01-01T00:00:00Z,,1992-08-01T00:00:00+00:00Z,https://openlibrary.org/works/OL8269124W,statement
Q7732090,Q7732090,P577,1979-01-01T00:00:00Z,,1969-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL1906874W,statement
Q7732186,Q7732186,P577,2005-05-01T00:00:00Z,,1998-02-01T00:00:00+00:00Z,https://openlibrary.org/works/OL2893592W,statement
Q7732700,Q7732700,P577,2007-04-01T00:00:00Z,,2007-03-29T00:00:00+00:00Z,https://openlibrary.org/works/OL8992602W,statement
Q7732927,Q7732927,P577,1992-01-01T00:00:00Z,,1991-06-13T00:00:00+00:00Z,https://openlibrary.org/works/OL2172379W,statement
Q7732976,Q7732976,P577,2007-08-14T00:00:00Z,,2009-07-14T00:00:00+00:00Z,https://openlibrary.org/works/OL16412229W,statement
Q7733266,Q7733266,P577,1842-04-01T00:00:00Z,,1911-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL1445806W,statement
Q7733531,Q7733531,P577,1892-01-01T00:00:00Z,,2008-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL18600852W,statement
Q7733538,Q7733538,P577,1996-01-01T00:00:00Z,,1999-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL1922802W,statement
Q7733605,Q7733605,P577,1991-10-17T00:00:00Z,,1993-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL2191650W,statement
Q7733752,Q7733752,P577,1969-01-01T00:00:00Z,,1938-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL63058W,statement
Q7733903,Q7733903,P577,1976-01-01T00:00:00Z,,1994-06-16T00:00:00+00:00Z,https://openlibrary.org/works/OL18160202W,statement
Q7733903,Q7733903,P577,1976-05-01T00:00:00Z,,1994-06-16T00:00:00+00:00Z,https://openlibrary.org/works/OL18160202W,statement
Q7733921,Q7733921,P577,2006-11-28T00:00:00Z,,2005-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL78620W,statement
Q7733927,Q7733927,P577,1990-01-01T00:00:00Z,,2002-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL5720937W,statement
Q7733943,Q7733943,P577,2004-11-09T00:00:00Z,,1999-05-07T00:00:00+00:00Z,https://openlibrary.org/works/OL119428W,statement
Q7734023,Q7734023,P577,2005-01-01T00:00:00Z,,2005-10-15T00:00:00+00:00Z,https://openlibrary.org/works/OL2869955W,statement
Q7734085,Q7734085,P577,2005-01-01T00:00:00Z,,2005-12-05T00:00:00+00:00Z,https://openlibrary.org/works/OL31143W,statement
Q7734492,Q7734492,P577,2006-01-01T00:00:00Z,,2006-10-30T00:00:00+00:00Z,https://openlibrary.org/works/OL7312053W,statement
Q7734649,Q7734649,P577,2008-04-01T00:00:00Z,,2008-04-10T00:00:00+00:00Z,https://openlibrary.org/works/OL5838665W,statement
Q7734664,Q7734664,P577,1989-01-01T00:00:00Z,,1777-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL49648W,statement
Q7734863,Q7734863,P577,1967-01-01T00:00:00Z,,1972-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL2007945W,statement
Q7735007,Q7735007,P577,1973-01-01T00:00:00Z,,1977-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL2127317W,statement
Q7735066,Q7735066,P577,1996-05-01T00:00:00Z,,1700-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL1807120W,statement
Q7735138,Q7735138,P577,1948-01-01T00:00:00Z,,1905-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL80946W,statement
Q7735311,Q7735311,P577,1970-01-01T00:00:00Z,,1972-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL492418W,statement
Q7735315,Q7735315,P577,1987-01-01T00:00:00Z,,1998-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL16036659W,statement
Q7735415,Q7735415,P577,2005-10-13T00:00:00Z,,2006-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL15867354W,statement
Q7735592,Q7735592,P577,2003-01-01T00:00:00Z,,2001-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL15836493W,statement
Q7735621,Q7735621,P577,1958-01-01T00:00:00Z,,1966-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL29643W,statement
Q7735775,Q7735775,P577,2003-01-01T00:00:00Z,,2004-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL10360525W,statement
Q7735809,Q7735809,P577,2003-01-01T00:00:00Z,,2003-04-04T00:00:00+00:00Z,https://openlibrary.org/works/OL28696W,statement
Q7735934,Q7735934,P577,1990-01-01T00:00:00Z,,1991-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL4323281W,statement
Q7736157,Q7736157,P577,2003-01-01T00:00:00Z,,2003-03-03T00:00:00+00:00Z,https://openlibrary.org/works/OL7957185W,statement
Q7736366,Q7736366,P577,1993-01-01T00:00:00Z,,1993-06-01T00:00:00+00:00Z,https://openlibrary.org/works/OL3592776W,statement
Q7736669,Q7736669,P577,2008-01-01T00:00:00Z,,1999-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL17202W,statement
Q7736792,Q7736792,P577,2013-12-12T00:00:00Z,,2007-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL17942708W,statement
Q7736846,Q7736846,P577,1966-01-01T00:00:00Z,,1992-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL16034376W,statement
Q7736916,Q7736916,P577,2007-01-01T00:00:00Z,,2007-03-01T00:00:00+00:00Z,https://openlibrary.org/works/OL9440710W,statement
Q7737041,Q7737041,P577,1976-01-01T00:00:00Z,,1995-12-01T00:00:00+00:00Z,https://openlibrary.org/works/OL259305W,statement
Q7737383,Q7737383,P577,1942-01-01T00:00:00Z,,1980-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL15742591W,statement
Q7737564,Q7737564,P577,2006-12-01T00:00:00Z,,2006-08-09T00:00:00+00:00Z,https://openlibrary.org/works/OL8470179W,statement
Q7737603,Q7737603,P577,2001-01-01T00:00:00Z,,2000-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL14851928W,statement
Q7737697,Q7737697,P577,1996-01-01T00:00:00Z,,1920-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL708212W,statement
Q7737805,Q7737805,P577,1920-01-01T00:00:00Z,,1921-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL241517W,statement
Q7738131,Q7738131,P577,1965-01-01T00:00:00Z,,2002-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL5390428W,statement
Q7738438,Q7738438,P577,1981-01-01T00:00:00Z,,1980-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL574842W,statement
Q7738508,Q7738508,P577,2007-01-01T00:00:00Z,,2006-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL14854121W,statement
Q7738814,Q7738814,P577,2002-01-01T00:00:00Z,,1993-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL2940324W,statement
Q7739201,Q7739201,P577,2008-01-01T00:00:00Z,,1981-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL80019W,statement
Q7739480,Q7739480,P577,1990-01-01T00:00:00Z,,2014-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL20572633W,statement
Q7739660,Q7739660,P577,2006-01-01T00:00:00Z,,2006-06-27T00:00:00+00:00Z,https://openlibrary.org/works/OL5822716W,statement
Q7740226,Q7740226,P577,2005-01-01T00:00:00Z,,2003-01-07T00:00:00+00:00Z,https://openlibrary.org/works/OL5844910W,statement
Q7740496,Q7740496,P577,2006-02-01T00:00:00Z,,2005-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL19721W,statement
Q7740573,Q7740573,P577,2008-01-01T00:00:00Z,,2008-05-05T00:00:00+00:00Z,https://openlibrary.org/works/OL2712229W,statement
Q7740714,Q7740714,P577,2000-01-01T00:00:00Z,,1999-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL60780W,statement
Q7741348,Q7741348,P577,1982-01-01T00:00:00Z,,1982-07-01T00:00:00+00:00Z,https://openlibrary.org/works/OL84428W,statement
Q7741489,Q7741489,P577,2010-02-02T00:00:00Z,,2009-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL13850788W,statement
Q7741709,Q7741709,P577,1987-01-01T00:00:00Z,,1988-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL16034909W,statement
Q7741959,Q7741959,P577,1984-01-01T00:00:00Z,,1984-04-12T00:00:00+00:00Z,https://openlibrary.org/works/OL3976073W,statement
Q7741981,Q7741981,P577,1980-01-01T00:00:00Z,,1980-01-12T00:00:00+00:00Z,https://openlibrary.org/works/OL7920639W,statement
Q7742019,Q7742019,P577,2000-09-01T00:00:00Z,,2000-09-23T00:00:00+00:00Z,https://openlibrary.org/works/OL8035377W,statement
Q7742029,Q7742029,P577,2001-01-01T00:00:00Z,,2001-06-01T00:00:00+00:00Z,https://openlibrary.org/works/OL4652690W,statement
Q7742044,Q7742044,P577,1923-05-17T00:00:00Z,,1931-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL1337101W,statement
Q7742093,Q7742093,P577,1986-01-01T00:00:00Z,,1985-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL2497165W,statement
