"item","openLibraryID","publicationDate"
"Q114968042","OL2620503W","1996-01-01T00:00:00Z"
"Q114985654","OL19730090W","2017-09-12T00:00:00Z"
"Q115006551","OL26515631W","2020-11-13T00:00:00Z"
"Q115007354","OL27811675W","2022-11-18T00:00:00Z"
"Q115010501","OL24200832W","2017-06-13T00:00:00Z"
"Q115010844","OL19761147W","2018-09-06T00:00:00Z"
"Q115011990","OL20200892W","2019-10-01T00:00:00Z"
"Q1150125","OL14871979W","1980-05-01T00:00:00Z"
"Q115012708","OL19739310W","2018-04-24T00:00:00Z"
"Q115012906","OL20097509W","2019-07-23T00:00:00Z"
"Q115013252","OL6038217W","2008-01-01T00:00:00Z"
"Q115013349","OL3256137W","1974-01-01T00:00:00Z"
"Q1150160","OL11822691W","2010-01-01T00:00:00Z"
"Q1150341","OL2130549W","2007-09-21T00:00:00Z"
"Q115035447","OL4890238W","1965-01-01T00:00:00Z"
"Q115057417","OL4176850W","1979-01-01T00:00:00Z"
"Q115057448","OL3159941W","1990-01-01T00:00:00Z"
"Q115059373","OL5952878W","1999-01-01T00:00:00Z"
"Q1150792","OL2130551W","2005-03-01T00:00:00Z"
"Q1150792","OL265426W","2005-03-01T00:00:00Z"
"Q11508149","OL3476787W","1994-01-01T00:00:00Z"
"Q1150908","OL16074525W","1939-05-16T00:00:00Z"
"Q115094525","OL8255287W","1962-01-01T00:00:00Z"
"Q115099814","OL13514885W","1925-01-01T00:00:00Z"
"Q115103296","OL19661338W","2019-01-01T00:00:00Z"
"Q115111100","OL28603582W","1912-01-01T00:00:00Z"
"Q1151247","OL8998601W","1998-06-01T00:00:00Z"
"Q115126542","OL8685491W","2000-01-01T00:00:00Z"
"Q115131783","OL27820822W","2022-10-27T00:00:00Z"
"Q115147527","OL20007174W","2015-09-01T00:00:00Z"
"Q1151528","OL14929939W","1891-09-01T00:00:00Z"
"Q115154697","OL17792899W","2016-05-03T00:00:00Z"
"Q115155221","OL24458728W","2021-05-11T00:00:00Z"
"Q115155428","OL21450630W","2010-02-09T00:00:00Z"
"Q115155505","OL19716697W","2017-11-07T00:00:00Z"
"Q115155930","OL27303154W","2016-08-29T00:00:00Z"
"Q115156134","OL261657W","1976-11-01T00:00:00Z"
"Q115157240","OL20569377W","2007-11-01T00:00:00Z"
"Q115158643","OL18133W","1970-01-01T00:00:00Z"
"Q115164779","OL17431729W","2013-10-01T00:00:00Z"
"Q115164825","OL27639329W","2022-01-01T00:00:00Z"
"Q115169377","OL835024W","1962-01-01T00:00:00Z"
"Q1151761","OL1518358W","1892-01-01T00:00:00Z"
"Q115179362","OL505944W","1992-01-01T00:00:00Z"
"Q115180653","OL12305W","1983-01-01T00:00:00Z"
"Q115180706","OL24975610W","1875-01-01T00:00:00Z"
"Q115182176","OL3921995W","1993-01-01T00:00:00Z"
"Q115196322","OL12750591W","2004-01-01T00:00:00Z"
"Q115209492","OL20085426W","2017-01-30T00:00:00Z"
"Q115210221","OL17475708W","2013-01-01T00:00:00Z"
"Q115217597","OL5277126W","1987-01-01T00:00:00Z"
"Q115220559","OL9209472W","2011-01-01T00:00:00Z"
"Q115223746","OL17789327W","2016-01-01T00:00:00Z"
"Q1152287","OL2950946W","1997-01-01T00:00:00Z"
"Q115237613","OL2860937W","1983-01-01T00:00:00Z"
"Q115247957","OL1255100W","1975-01-01T00:00:00Z"
"Q1152481","OL2950952W","1977-01-01T00:00:00Z"
"Q115252152","OL29389126W","2003-01-01T00:00:00Z"
"Q115257340","OL25791881W","2022-11-17T00:00:00Z"
"Q115265575","OL29381462W","2004-01-01T00:00:00Z"
"Q115284209","OL4104668W","1978-01-01T00:00:00Z"
"Q115288414","OL8275527W","1977-01-01T00:00:00Z"
"Q115299805","OL1264882W","1960-01-01T00:00:00Z"
"Q115300011","OL5500309W","2003-01-01T00:00:00Z"
"Q115300275","OL2674386W","1997-01-01T00:00:00Z"
"Q115301092","OL1264839W","1962-01-01T00:00:00Z"
"Q115305732","OL1264867W","1970-01-01T00:00:00Z"
"Q115384548","OL3851411W","1981-01-01T00:00:00Z"
"Q1154138","OL5725219W","2002-01-01T00:00:00Z"
"Q1154340","OL1822336W","1997-01-01T00:00:00Z"
"Q115452853","OL4065727W","1968-01-01T00:00:00Z"
"Q115468788","OL17367923W","1843-01-01T00:00:00Z"
"Q115471358","OL262231W","1982-01-01T00:00:00Z"
"Q115471988","OL2208110W","1979-01-01T00:00:00Z"
"Q115477961","OL24339611W","2020-01-01T00:00:00Z"
"Q115482540","OL1618119W","1902-01-01T00:00:00Z"
"Q115482668","OL17826079W","1927-01-01T00:00:00Z"
"Q115483025","OL17846215W","2015-01-01T00:00:00Z"
"Q115490723","OL3547433W","1973-01-01T00:00:00Z"
"Q115516856","OL6686011W","1968-01-01T00:00:00Z"
"Q115536279","OL16902886W","1904-01-01T00:00:00Z"
"Q115566410","OL7721814W","1905-01-01T00:00:00Z"
"Q115604978","OL21577305W","2014-01-01T00:00:00Z"
"Q1156058","OL8983695W","1955-01-01T00:00:00Z"
"Q115627994","OL13787159W","1901-01-01T00:00:00Z"
"Q115628313","OL32606581W","2017-01-01T00:00:00Z"
"Q115628313","OL32606581W","2018-01-01T00:00:00Z"
"Q115628313","OL32606581W","2021-01-01T00:00:00Z"
"Q115636","OL40303W","1981-05-01T00:00:00Z"
"Q115640650","OL28175830W","2017-01-01T00:00:00Z"
"Q115640799","OL239718W","1913-01-01T00:00:00Z"
"Q115641855","OL8938156W","2004-01-01T00:00:00Z"
"Q115653","OL1814744W","1999-01-01T00:00:00Z"
"Q115656","OL15443879W","2010-01-01T00:00:00Z"
"Q115659523","OL2569435W","1969-01-01T00:00:00Z"
"Q115683383","OL7693262W","1945-01-01T00:00:00Z"
"Q115688357","OL5001708W","1971-01-01T00:00:00Z"
"Q115690112","OL26495944W","2017-01-01T00:00:00Z"
"Q1156969","OL4322177W","1912-01-01T00:00:00Z"
"Q115702306","OL3603393W","1977-01-01T00:00:00Z"
"Q115707682","OL1218655W","1997-10-01T00:00:00Z"
"Q115707968","OL17752135W","2016-01-01T00:00:00Z"
"Q1157080","OL3744646W","1971-01-01T00:00:00Z"
"Q115749645","OL24158596W","2013-01-01T00:00:00Z"
"Q115755187","OL19362236W","2018-01-01T00:00:00Z"
"Q115777706","OL17180966W","2013-10-01T00:00:00Z"
"Q115793748","OL1401034W","1997-01-01T00:00:00Z"
"Q115814870","OL33013719W","2018-01-01T00:00:00Z"
"Q115814870","OL33013719W","2021-01-01T00:00:00Z"
"Q115817840","OL20944360W","2000-01-01T00:00:00Z"
"Q115818130","OL27043624W","2023-03-01T00:00:00Z"
"Q115861034","OL18149783W","2002-01-01T00:00:00Z"
"Q115870035","OL4824890W","1910-01-01T00:00:00Z"
"Q115921704","OL25466254W","2021-09-01T00:00:00Z"
"Q115931281","OL7850374W","1905-10-01T00:00:00Z"
"Q115958231","OL16457805W","2005-01-01T00:00:00Z"
"Q115973428","OL1522170W","1913-01-01T00:00:00Z"
"Q115973524","OL8027126W","2004-01-01T00:00:00Z"
"Q116012485","OL5997811W","2001-01-01T00:00:00Z"
"Q116012485","OL5997811W","2004-01-01T00:00:00Z"
"Q116025348","OL17760448W","2005-01-01T00:00:00Z"
"Q116025384","OL9967945W","1965-01-01T00:00:00Z"
"Q116047700","OL28215302W","2020-01-01T00:00:00Z"
"Q1161171","OL166970W","1862-01-01T00:00:00Z"
"Q11612273","OL17796312W","2000-09-11T00:00:00Z"
"Q1161252","OL52949W","2002-05-09T00:00:00Z"
"Q116142425","OL4112416W","2000-01-01T00:00:00Z"
"Q116150845","OL5712107W","2004-01-01T00:00:00Z"
"Q116151723","OL17075319W","2014-01-01T00:00:00Z"
"Q116155887","OL3004220W","1988-01-01T00:00:00Z"
"Q116155920","OL3004225W","1991-01-01T00:00:00Z"
"Q116155982","OL3004221W","1990-01-01T00:00:00Z"
"Q116161759","OL3466044W","1988-01-01T00:00:00Z"
"Q116169313","OL23223683W","2015-01-01T00:00:00Z"
"Q116172998","OL3749991W","1989-01-01T00:00:00Z"
"Q116174761","OL4764328W","1898-01-01T00:00:00Z"
"Q116174989","OL23798747W","2022-01-01T00:00:00Z"
"Q116175249","OL9072022W","1968-01-01T00:00:00Z"
"Q116178075","OL19364554W","1994-01-01T00:00:00Z"
"Q116192597","OL25810272W","2021-01-01T00:00:00Z"
"Q116196553","OL25485881W","2021-06-01T00:00:00Z"
"Q116197106","OL13119459W","1727-01-01T00:00:00Z"
"Q116221262","OL24806432W","1950-01-01T00:00:00Z"
"Q116223746","OL2594769W","1940-01-01T00:00:00Z"
"Q116234806","OL1289317W","1963-01-01T00:00:00Z"
"Q1162368","OL2399768W","1973-01-01T00:00:00Z"
"Q116258656","OL609150W","1971-01-01T00:00:00Z"
"Q116258656","OL609151W","1971-01-01T00:00:00Z"
"Q116258656","OL609150W","1973-01-01T00:00:00Z"
"Q116258656","OL609151W","1973-01-01T00:00:00Z"
"Q116258656","OL609150W","1994-01-01T00:00:00Z"
"Q116258656","OL609151W","1994-01-01T00:00:00Z"
"Q116258884","OL6717249W","1977-01-01T00:00:00Z"
"Q116265117","OL15995866W","1969-01-01T00:00:00Z"
"Q116268032","OL15163355W","1952-01-01T00:00:00Z"
"Q116269810","OL921552W","1990-01-01T00:00:00Z"
"Q116269861","OL921549W","1989-01-01T00:00:00Z"
"Q116272421","OL16326707W","1891-01-01T00:00:00Z"
"Q1162865","OL12167649W","1899-01-01T00:00:00Z"
"Q1163227","OL1914022W","1989-01-01T00:00:00Z"
"Q1163272","OL13962W","1986-01-01T00:00:00Z"
"Q11634668","OL17826144W","2010-01-01T00:00:00Z"
"Q116373","OL11656793W","2002-03-01T00:00:00Z"
"Q1164083","OL16040440W","1759-01-01T00:00:00Z"
"Q1164094","OL575637W","1920-01-01T00:00:00Z"
"Q1164291","OL14909364W","2005-01-01T00:00:00Z"
"Q1164291","OL20853262W","2005-01-01T00:00:00Z"
"Q11643034","OL1933678W","1974-01-01T00:00:00Z"
"Q116456795","OL7835143W","1890-01-01T00:00:00Z"
"Q116457008","OL9383039W","1991-01-01T00:00:00Z"
"Q1164591","OL2286771W","2000-01-01T00:00:00Z"
"Q116462735","OL4493679W","1916-03-01T00:00:00Z"
"Q1164830","OL45865W","1975-01-01T00:00:00Z"
"Q1164830","OL45880W","1975-01-01T00:00:00Z"
"Q1164830","OL45865W","2011-10-03T00:00:00Z"
"Q1164830","OL45880W","2011-10-03T00:00:00Z"
"Q1164998","OL63068W","1925-01-01T00:00:00Z"
"Q11651376","OL18172005W","1992-09-01T00:00:00Z"
"Q116514145","OL15165908W","2010-04-01T00:00:00Z"
"Q116520520","OL15106073W","1995-12-21T00:00:00Z"
"Q116543257","OL32103222W","2021-03-26T00:00:00Z"
"Q1165434","OL515361W","1871-02-24T00:00:00Z"
"Q116544795","OL6661360W","1976-01-01T00:00:00Z"
"Q116547188","OL2668224W","2006-01-01T00:00:00Z"
"Q1165753","OL85752W","1957-04-08T00:00:00Z"
"Q116605376","OL24266304W","1998-01-01T00:00:00Z"
"Q116606256","OL2060964W","2003-01-01T00:00:00Z"
"Q116619633","OL3044672W","1961-01-01T00:00:00Z"
"Q1166201","OL9009332W","1999-02-01T00:00:00Z"
"Q116626419","OL6900264W","1929-01-01T00:00:00Z"
"Q116671929","OL16775529W","1895-01-01T00:00:00Z"
"Q116679694","OL12567030W","1765-01-01T00:00:00Z"
"Q116695033","OL34319025W","2022-09-05T00:00:00Z"
"Q1167183","OL16253633W","1982-01-01T00:00:00Z"
"Q1167239","OL3617896W","1944-01-01T00:00:00Z"
"Q116727898","OL15731994W","1938-01-01T00:00:00Z"
"Q116735724","OL1168130W","2003-01-01T00:00:00Z"
"Q1167369","OL4125891W","1971-01-01T00:00:00Z"
"Q116738759","OL2280078W","1997-01-01T00:00:00Z"
"Q116741406","OL6416180W","1969-01-01T00:00:00Z"
"Q1167442","OL103194W","1962-01-01T00:00:00Z"
"Q1167497","OL278323W","1977-01-01T00:00:00Z"
"Q116751864","OL710486W","1998-01-01T00:00:00Z"
"Q1167555","OL472549W","1924-08-01T00:00:00Z"
"Q116756292","OL19416926W","1989-09-24T00:00:00Z"
"Q1167621","OL138011W","2006-01-01T00:00:00Z"
"Q116763839","OL7054880W","1973-01-01T00:00:00Z"
"Q1167658","OL629046W","1847-01-01T00:00:00Z"
"Q1167707","OL15138751W","2004-01-01T00:00:00Z"
"Q116772477","OL261010W","1975-01-01T00:00:00Z"
"Q116773228","OL4681146W","1965-01-01T00:00:00Z"
"Q1167737","OL1069670W","1927-01-01T00:00:00Z"
"Q116778321","OL3101894W","1986-01-01T00:00:00Z"
"Q116779480","OL738907W","1990-01-01T00:00:00Z"
"Q11678","OL5735363W","2008-09-14T00:00:00Z"
"Q116785056","OL20368312W","2019-10-01T00:00:00Z"
"Q1167856","OL5638486W","1910-01-01T00:00:00Z"
"Q116786128","OL2896085W","2003-01-01T00:00:00Z"
"Q116787088","OL2332176W","2006-01-01T00:00:00Z"
"Q116787088","OL2332176W","2012-01-01T00:00:00Z"
"Q116789895","OL8052837W","1995-01-01T00:00:00Z"
"Q116801","OL15838201W","1998-01-01T00:00:00Z"
"Q116810137","OL1745833W","1989-01-01T00:00:00Z"
"Q1168105","OL8763148W","1870-01-01T00:00:00Z"
"Q116810772","OL4147253W","1947-01-01T00:00:00Z"
"Q11681262","OL15406914W","2010-10-19T00:00:00Z"
"Q11681388","OL2915112W","1999-05-03T00:00:00Z"
"Q116817987","OL3634259W","1963-01-01T00:00:00Z"
"Q1168338","OL27792187W","1906-01-01T00:00:00Z"
"Q116834112","OL6805712W","1960-01-01T00:00:00Z"
"Q116849221","OL1218665W","1982-01-01T00:00:00Z"
"Q116850079","OL2716694W","1960-01-01T00:00:00Z"
"Q1168659","OL679348W","2008-09-30T00:00:00Z"
"Q116869201","OL15091756W","2009-01-01T00:00:00Z"
"Q116871358","OL6034184W","1942-01-01T00:00:00Z"
"Q116876043","OL18205040W","2008-01-01T00:00:00Z"
"Q116876198","OL1984035W","1964-01-01T00:00:00Z"
"Q116878183","OL6230140W","2001-01-01T00:00:00Z"
"Q116885030","OL2732702W","1993-01-01T00:00:00Z"
"Q116885705","OL974185W","1966-01-01T00:00:00Z"
"Q116886721","OL285940W","2008-01-01T00:00:00Z"
"Q116890554","OL4109392W","1979-01-01T00:00:00Z"
"Q116899909","OL258305W","1970-01-01T00:00:00Z"
"Q1169021","OL8035544W","1981-01-01T00:00:00Z"
"Q11690315","OL2804696W","1991-11-01T00:00:00Z"
"Q116925901","OL4873425W","1879-01-01T00:00:00Z"
"Q116926527","OL258363W","1975-01-01T00:00:00Z"
"Q116929998","OL34559722W","2022-01-01T00:00:00Z"
"Q116944256","OL31916941W","2021-01-01T00:00:00Z"
"Q116944596","OL203715W","1913-01-01T00:00:00Z"
"Q116949496","OL8711967W","1984-01-01T00:00:00Z"
"Q116950","OL15844673W","2005-01-01T00:00:00Z"
"Q116951405","OL161499W","1849-01-01T00:00:00Z"
"Q116951825","OL243587W","1899-01-01T00:00:00Z"
"Q116957903","OL2091552W","1990-01-01T00:00:00Z"
"Q1169623","OL54815W","2007-08-07T00:00:00Z"
"Q116962530","OL20034864W","2016-01-01T00:00:00Z"
"Q116963","OL15859422W","2009-01-01T00:00:00Z"
"Q116974209","OL15956416W","2009-10-01T00:00:00Z"
"Q1169793","OL1164861W","1932-01-01T00:00:00Z"
"Q116980994","OL26195362W","2012-01-01T00:00:00Z"
"Q116981001","OL26195340W","2013-01-01T00:00:00Z"
"Q116982437","OL1163069W","1952-01-01T00:00:00Z"
"Q1169829","OL2081241W","1974-01-01T00:00:00Z"
"Q116983785","OL17557973W","1995-01-01T00:00:00Z"
"Q1170029","OL11311893W","2003-01-01T00:00:00Z"
"Q1170032","OL118981W","1883-01-01T00:00:00Z"
"Q1170049","OL123801W","2004-06-01T00:00:00Z"
"Q1170067","OL4472065W","1990-01-01T00:00:00Z"
"Q1170107","OL1338573W","1959-01-01T00:00:00Z"
"Q117011601","OL4168505W","1836-01-01T00:00:00Z"
"Q117018035","OL34728763W","2023-01-01T00:00:00Z"
"Q1170204","OL20344999W","1903-01-01T00:00:00Z"
"Q1170204","OL23797W","1903-01-01T00:00:00Z"
"Q1170245","OL472867W","1972-01-01T00:00:00Z"
"Q117030459","OL236533W","1879-01-01T00:00:00Z"
"Q1170372","OL3423577W","1993-01-01T00:00:00Z"
"Q1170399","OL8122279W","2004-01-01T00:00:00Z"
"Q1170423","OL15165640W","2008-04-01T00:00:00Z"
"Q1170423","OL6036831W","2008-04-01T00:00:00Z"
"Q117048795","OL17825378W","2008-01-01T00:00:00Z"
"Q1170533","OL17737648W","1999-02-02T00:00:00Z"
"Q1170617","OL8103543W","1990-01-01T00:00:00Z"
"Q1170617","OL8103543W","1990-03-01T00:00:00Z"
"Q1170621","OL1069203W","1930-01-01T00:00:00Z"
"Q1170644","OL8698136W","2002-02-28T00:00:00Z"
"Q117070464","OL8026916W","1998-01-01T00:00:00Z"
"Q1170712","OL497193W","1992-01-01T00:00:00Z"
"Q1170719","OL2674858W","1996-01-01T00:00:00Z"
"Q117077226","OL3093713W","1989-01-01T00:00:00Z"
"Q117079510","OL3152053W","1997-01-01T00:00:00Z"
"Q1170892","OL23222W","2008-10-01T00:00:00Z"
"Q1170919","OL9255537W","2000-01-01T00:00:00Z"
"Q1171038","OL14929289W","2009-01-01T00:00:00Z"
"Q1171344","OL1815168W","1968-01-01T00:00:00Z"
"Q1171438","OL23286W","2004-10-04T00:00:00Z"
"Q1171521","OL45881W","1978-11-01T00:00:00Z"
"Q1171521","OL45881W","1989-01-01T00:00:00Z"
"Q1171562","OL14860652W","1996-01-01T00:00:00Z"
"Q1171562","OL14860711W","1996-01-01T00:00:00Z"
"Q1171599","OL17930541W","1986-01-01T00:00:00Z"
"Q1171675","OL4466873W","1976-01-01T00:00:00Z"
"Q1171711","OL725000W","1994-01-01T00:00:00Z"
"Q1171714","OL10498306W","1984-08-01T00:00:00Z"
"Q1171758","OL17730790W","2000-01-01T00:00:00Z"
"Q117187348","OL4332027W","1967-01-01T00:00:00Z"
"Q117193771","OL1934414W","1974-01-01T00:00:00Z"
"Q117196955","OL18185948W","1937-01-01T00:00:00Z"
"Q117235958","OL1706328W","2008-01-01T00:00:00Z"
"Q117247647","OL36442174W","2022-03-01T00:00:00Z"
"Q117257229","OL17584017W","2012-01-01T00:00:00Z"
"Q117304787","OL18723055W","2010-01-01T00:00:00Z"
"Q117313323","OL15682615W","1973-01-01T00:00:00Z"
"Q117313323","OL2078003W","1973-01-01T00:00:00Z"
"Q117321233","OL4675081W","1951-01-01T00:00:00Z"
"Q117324180","OL2422716W","1975-01-01T00:00:00Z"
"Q117324453","OL4432235W","1926-01-01T00:00:00Z"
"Q117338175","OL1906542W","1988-01-01T00:00:00Z"
"Q117350262","OL7667835W","1824-01-01T00:00:00Z"
"Q117350791","OL27802677W","2022-08-01T00:00:00Z"
"Q1173528","OL8884274W","1999-01-01T00:00:00Z"
"Q117356081","OL1405585W","1970-01-01T00:00:00Z"
"Q117356502","OL2231372W","1998-01-01T00:00:00Z"
"Q117357866","OL19680120W","1984-01-01T00:00:00Z"
"Q117358011","OL14958923W","1989-01-01T00:00:00Z"
"Q117358287","OL1344346W","1974-01-01T00:00:00Z"
"Q11737326","OL1812247W","1995-12-01T00:00:00Z"
"Q117378671","OL5114992W","1996-01-01T00:00:00Z"
"Q117379053","OL5114995W","1976-01-01T00:00:00Z"
"Q117406774","OL3921086W","1995-01-01T00:00:00Z"
"Q117422917","OL17764505W","2013-01-01T00:00:00Z"
"Q117425154","OL20637421W","1970-01-01T00:00:00Z"
"Q117429580","OL5940837W","1904-01-01T00:00:00Z"
"Q117431","OL4413233W","1969-01-01T00:00:00Z"
"Q117448628","OL573418W","1998-01-01T00:00:00Z"
"Q117449932","OL2729839W","1998-01-01T00:00:00Z"
"Q117452951","OL1844516W","2003-07-22T00:00:00Z"
"Q117465554","OL8724072W","1990-01-01T00:00:00Z"
"Q117466845","OL23807798W","2000-01-01T00:00:00Z"
"Q117474703","OL25779312W","2017-01-01T00:00:00Z"
"Q117476185","OL8823788W","1988-01-01T00:00:00Z"
"Q117480545","OL25340843W","2023-02-23T00:00:00Z"
"Q117480568","OL21190279W","2018-01-01T00:00:00Z"
"Q117488173","OL8801844W","1937-09-11T00:00:00Z"
"Q11754127","OL164135W","1930-01-01T00:00:00Z"
"Q1175468","OL15210946W","1992-01-01T00:00:00Z"
"Q117662209","OL8321667W","1990-01-01T00:00:00Z"
"Q117663206","OL1662542W","1974-01-01T00:00:00Z"
"Q117708287","OL27308092W","2019-01-01T00:00:00Z"
"Q117718232","OL6010044W","2001-01-01T00:00:00Z"
"Q11772710","OL1794911W","1899-01-01T00:00:00Z"
"Q117748698","OL543753W","1871-01-01T00:00:00Z"
"Q117756811","OL16420585W","1951-06-01T00:00:00Z"
"Q117767746","OL12946618W","1952-01-01T00:00:00Z"
"Q117804302","OL2561154W","1993-01-01T00:00:00Z"
"Q117808237","OL2748538W","1991-01-01T00:00:00Z"
"Q117808801","OL2829411W","2000-01-01T00:00:00Z"
"Q1178177","OL1987159W","2007-09-06T00:00:00Z"
"Q117830299","OL16650546W","1878-01-01T00:00:00Z"
"Q117865581","OL20870249W","2020-03-01T00:00:00Z"
"Q117883532","OL4463003W","2008-04-01T00:00:00Z"
"Q11788544","OL10764652W","1936-01-01T00:00:00Z"
"Q11788959","OL965838W","1967-01-01T00:00:00Z"
"Q118089243","OL587638W","1955-02-24T00:00:00Z"
"Q118118659","OL27172792W","2022-01-01T00:00:00Z"
"Q11812079","OL19611490W","1999-10-01T00:00:00Z"
"Q118128055","OL16657810W","2012-01-01T00:00:00Z"
"Q118137629","OL21221752W","1990-01-01T00:00:00Z"
"Q118142359","OL28357217W","2023-03-21T00:00:00Z"
"Q118218257","OL19064590W","2013-03-14T00:00:00Z"
"Q118218360","OL113613W","1982-01-01T00:00:00Z"
"Q118225293","OL107053W","1911-01-01T00:00:00Z"
"Q118235512","OL757651W","1978-01-01T00:00:00Z"
"Q118256121","OL21099467W","2013-09-01T00:00:00Z"
"Q11826822","OL1414619W","1928-01-01T00:00:00Z"
"Q11827997","OL17351965W","2009-01-01T00:00:00Z"
"Q118287366","OL10039244W","2005-01-01T00:00:00Z"
"Q118384857","OL19662685W","2014-09-04T00:00:00Z"
"Q118448669","OL25485519W","2022-01-01T00:00:00Z"
"Q1184851","OL52955W","2003-05-13T00:00:00Z"
"Q118489499","OL2398955W","1994-01-01T00:00:00Z"
"Q118541220","OL796111W","2008-01-01T00:00:00Z"
"Q11857486","OL1667084W","2004-01-01T00:00:00Z"
"Q118588376","OL542278W","1956-01-01T00:00:00Z"
"Q11858873","OL17203298W","2010-01-01T00:00:00Z"
"Q118629487","OL19140W","1969-01-01T00:00:00Z"
"Q1186628","OL17733774W","2009-12-04T00:00:00Z"
"Q11867932","OL598964W","2002-01-01T00:00:00Z"
"Q1186818","OL23721854W","1994-01-01T00:00:00Z"
"Q118720281","OL5478762W","1974-01-01T00:00:00Z"
"Q118726240","OL24855054W","2019-01-01T00:00:00Z"
"Q118727406","OL25957590W","2022-06-01T00:00:00Z"
"Q118727780","OL11699911W","1704-01-01T00:00:00Z"
"Q11872875","OL16810626W","2001-01-01T00:00:00Z"
"Q118814649","OL112001W","1938-01-01T00:00:00Z"
"Q11882940","OL8076222W","2005-01-01T00:00:00Z"
"Q118864214","OL20330367W","2013-01-01T00:00:00Z"
"Q118901793","OL29192912W","2023-01-01T00:00:00Z"
"Q118907950","OL25461255W","2022-01-01T00:00:00Z"
"Q118908113","OL5061693W","1970-01-01T00:00:00Z"
"Q1189196","OL15160791W","1960-01-01T00:00:00Z"
"Q1189364","OL2172392W","1981-01-01T00:00:00Z"
"Q11894198","OL4223922W","2000-01-01T00:00:00Z"
"Q11894788","OL16300924W","2010-01-01T00:00:00Z"
"Q118956607","OL2090750W","1996-01-01T00:00:00Z"
"Q1189602","OL81588W","2008-11-11T00:00:00Z"
"Q11896903","OL9003449W","1995-09-19T00:00:00Z"
"Q11897139","OL92489W","1995-07-01T00:00:00Z"
"Q119004331","OL7408584W","1963-01-01T00:00:00Z"
"Q119044860","OL6983452W","1970-01-01T00:00:00Z"
"Q1190864","OL2664910W","1986-01-01T00:00:00Z"
"Q1190864","OL2664910W","1986-02-11T00:00:00Z"
"Q1190888","OL15331302W","1974-11-01T00:00:00Z"
"Q119092309","OL4644872W","1953-01-01T00:00:00Z"
"Q1191071","OL2636669W","1963-01-01T00:00:00Z"
"Q1191071","OL2636676W","1963-01-01T00:00:00Z"
"Q119143350","OL12462659W","1922-01-01T00:00:00Z"
"Q1192103","OL157363W","1975-09-08T00:00:00Z"
"Q1192107","OL17738314W","1999-01-01T00:00:00Z"
"Q1192119","OL14860719W","2006-01-01T00:00:00Z"
"Q1192233","OL15841562W","2009-01-27T00:00:00Z"
"Q1192316","OL3510570W","1975-01-01T00:00:00Z"
"Q1192325","OL515301W","1872-01-01T00:00:00Z"
"Q119238329","OL27730647W","2017-01-01T00:00:00Z"
"Q119238669","OL8688168W","1964-01-01T00:00:00Z"
"Q119246","OL64465W","1928-01-01T00:00:00Z"
"Q11924735","OL16288033W","2008-01-01T00:00:00Z"
"Q1192495","OL2169496W","1999-01-01T00:00:00Z"
"Q1192547","OL16090759W","1893-01-01T00:00:00Z"
"Q1192602","OL11277176W","2000-10-16T00:00:00Z"
"Q1192602","OL23246W","2000-10-16T00:00:00Z"
"Q1192798","OL7922397W","1993-01-01T00:00:00Z"
"Q1193108","OL1445824W","1844-01-01T00:00:00Z"
"Q1193211","OL2172402W","1965-01-01T00:00:00Z"
"Q1193516","OL1412515W","1951-01-01T00:00:00Z"
"Q1193601","OL15653145W","2010-10-01T00:00:00Z"
"Q1193680","OL77844W","1985-01-01T00:00:00Z"
"Q1193736","OL16068479W","1958-01-01T00:00:00Z"
"Q1193756","OL15143234W","2006-10-10T00:00:00Z"
"Q1193785","OL17966956W","1908-01-01T00:00:00Z"
"Q1193896","OL2683951W","1997-06-28T00:00:00Z"
"Q1193990","OL8996478W","1991-01-01T00:00:00Z"
"Q119410977","OL19987069W","2014-01-01T00:00:00Z"
"Q1194195","OL55484W","1888-01-01T00:00:00Z"
"Q1194332","OL1209306W","1961-01-01T00:00:00Z"
"Q1194339","OL28322W","1967-03-12T00:00:00Z"
"Q1194357","OL5856513W","2005-01-01T00:00:00Z"
"Q119439778","OL15570754W","1977-06-27T00:00:00Z"
"Q1194499","OL5801798W","2001-01-17T00:00:00Z"
"Q1194558","OL1595934W","1916-01-01T00:00:00Z"
"Q1194705","OL15829966W","1980-01-01T00:00:00Z"
"Q1194813","OL20996114W","2002-01-01T00:00:00Z"
"Q1194969","OL857740W","1982-01-01T00:00:00Z"
"Q1195086","OL1388028W","1958-01-01T00:00:00Z"
"Q1195112","OL8127201W","1895-01-01T00:00:00Z"
"Q1195272","OL17732899W","1953-09-01T00:00:00Z"
"Q1195289","OL1987161W","1999-01-01T00:00:00Z"
"Q1195411","OL16049159W","1994-01-01T00:00:00Z"
"Q1195639","OL267793W","1965-01-01T00:00:00Z"
"Q1195668","OL1330245W","1932-01-01T00:00:00Z"
"Q1195789","OL1230600W","1951-01-01T00:00:00Z"
"Q1195793","OL505947W","1915-01-01T00:00:00Z"
"Q1195848","OL23200W","1942-01-01T00:00:00Z"
"Q1195848","OL23200W","1942-03-06T00:00:00Z"
"Q1195989","OL9772092W","2007-03-27T00:00:00Z"
"Q119610196","OL28852133W","2022-01-01T00:00:00Z"
"Q1196137","OL2215019W","1920-01-01T00:00:00Z"
"Q1196149","OL63448W","1960-01-01T00:00:00Z"
"Q1196164","OL2946238W","2004-11-16T00:00:00Z"
