"item","openLibraryID","publicationDate"
"Q5288348","OL59184W","1977-01-01T00:00:00Z"
"Q5288378","OL3360246W","1997-06-01T00:00:00Z"
"Q5288460","OL60144W","1975-01-01T00:00:00Z"
"Q5288466","OL14850223W","1985-01-01T00:00:00Z"
"Q5288525","OL15138023W","1993-01-01T00:00:00Z"
"Q5289499","OL2659137W","1976-01-01T00:00:00Z"
"Q52910","OL278437W","2001-01-01T00:00:00Z"
"Q52910","OL8476949W","2001-01-01T00:00:00Z"
"Q5291021","OL4486790W","1999-05-01T00:00:00Z"
"Q52912690","OL249077W","1889-01-01T00:00:00Z"
"Q5291304","OL6585782W","1913-01-01T00:00:00Z"
"Q5291502","OL5875948W","2006-01-01T00:00:00Z"
"Q5291505","OL109535W","1985-01-01T00:00:00Z"
"Q5291683","OL17732437W","2009-06-09T00:00:00Z"
"Q5291749","OL5760013W","2003-04-01T00:00:00Z"
"Q5291751","OL15138079W","2006-01-01T00:00:00Z"
"Q5291778","OL29692W","1990-01-01T00:00:00Z"
"Q5291812","OL12071729W","2006-04-11T00:00:00Z"
"Q5291841","OL679352W","1988-01-01T00:00:00Z"
"Q5291944","OL729141W","1965-01-01T00:00:00Z"
"Q5294264","OL2725965W","1991-02-01T00:00:00Z"
"Q5295444","OL262591W","1893-01-01T00:00:00Z"
"Q5296635","OL15138059W","1988-01-01T00:00:00Z"
"Q5297089","OL56878W","2002-10-01T00:00:00Z"
"Q5297123","OL4274049W","1984-01-01T00:00:00Z"
"Q5297198","OL18157779W","2000-01-01T00:00:00Z"
"Q5297243","OL15440085W","2008-01-01T00:00:00Z"
"Q5297337","OL8135979W","2006-01-01T00:00:00Z"
"Q5297765","OL17661790W","2002-09-26T00:00:00Z"
"Q5298240","OL175615W","1986-04-01T00:00:00Z"
"Q5299494","OL17448989W","2012-02-01T00:00:00Z"
"Q5299565","OL480294W","1989-04-01T00:00:00Z"
"Q5299688","OL167150W","2007-11-13T00:00:00Z"
"Q5299724","OL14860120W","1992-01-01T00:00:00Z"
"Q5299804","OL48003W","2005-01-01T00:00:00Z"
"Q5299818","OL548189W","2005-08-01T00:00:00Z"
"Q5299946","OL463537W","1987-01-01T00:00:00Z"
"Q5300069","OL17770193W","1971-01-01T00:00:00Z"
"Q530141","OL176309W","1998-01-01T00:00:00Z"
"Q530172","OL144815W","1903-01-01T00:00:00Z"
"Q5302472","OL3942392W","1987-09-01T00:00:00Z"
"Q5302883","OL74127W","2000-01-01T00:00:00Z"
"Q5303046","OL15861238W","1979-01-01T00:00:00Z"
"Q5303961","OL3351741W","1997-01-01T00:00:00Z"
"Q530406","OL45793W","1972-01-01T00:00:00Z"
"Q5304098","OL4960526W","2002-01-01T00:00:00Z"
"Q5304163","OL8827732W","2007-01-01T00:00:00Z"
"Q5304378","OL261154W","1962-01-01T00:00:00Z"
"Q5304652","OL8166149W","2000-01-01T00:00:00Z"
"Q5304698","OL15680349W","1998-01-01T00:00:00Z"
"Q5304698","OL496328W","1998-01-01T00:00:00Z"
"Q5305069","OL115062W","1942-01-01T00:00:00Z"
"Q5305070","OL16132534W","2011-06-01T00:00:00Z"
"Q5305101","OL1900587W","1998-01-01T00:00:00Z"
"Q5305174","OL451155W","1991-01-01T00:00:00Z"
"Q5305184","OL8165119W","1992-01-01T00:00:00Z"
"Q5305213","OL14912769W","2007-12-26T00:00:00Z"
"Q5305251","OL2581143W","1988-01-01T00:00:00Z"
"Q5305289","OL451156W","1985-01-01T00:00:00Z"
"Q5305296","OL4280263W","1988-01-01T00:00:00Z"
"Q5305304","OL451096W","1992-01-01T00:00:00Z"
"Q5305328","OL16054578W","1982-01-01T00:00:00Z"
"Q5305330","OL80849W","1983-10-01T00:00:00Z"
"Q5305364","OL12171092W","1997-10-01T00:00:00Z"
"Q5305369","OL156096W","1999-01-01T00:00:00Z"
"Q5305372","OL147032W","1975-01-01T00:00:00Z"
"Q5305385","OL15507587W","2010-07-01T00:00:00Z"
"Q5305386","OL109406W","2007-01-01T00:00:00Z"
"Q5305389","OL14934101W","2008-01-01T00:00:00Z"
"Q5305416","OL41466W","1976-04-01T00:00:00Z"
"Q5305420","OL15138172W","1981-01-01T00:00:00Z"
"Q5305432","OL4058633W","1994-01-01T00:00:00Z"
"Q5305434","OL15108311W","2007-07-01T00:00:00Z"
"Q5305435","OL15108480W","2006-01-01T00:00:00Z"
"Q5305436","OL15108474W","2009-08-04T00:00:00Z"
"Q5305437","OL497971W","1985-01-01T00:00:00Z"
"Q5305440","OL8122158W","2007-01-01T00:00:00Z"
"Q5305452","OL8165130W","1988-01-01T00:00:00Z"
"Q5305462","OL451098W","1975-01-01T00:00:00Z"
"Q5305467","OL7017009W","1944-01-01T00:00:00Z"
"Q5305671","OL15547129W","1996-01-01T00:00:00Z"
"Q5306215","OL2887022W","2001-01-01T00:00:00Z"
"Q5306225","OL3561050W","1986-05-01T00:00:00Z"
"Q5306318","OL2362633W","2001-02-01T00:00:00Z"
"Q5306348","OL4102706W","1980-01-01T00:00:00Z"
"Q5306390","OL3254082W","2003-01-01T00:00:00Z"
"Q5306452","OL78253W","2000-04-13T00:00:00Z"
"Q5306562","OL61780W","1988-12-15T00:00:00Z"
"Q5306620","OL6029117W","2007-01-01T00:00:00Z"
"Q5306655","OL15024556W","2000-09-01T00:00:00Z"
"Q5306701","OL2914229W","1982-01-01T00:00:00Z"
"Q5306723","OL6704256W","1975-01-01T00:00:00Z"
"Q5306732","OL15010846W","1986-01-01T00:00:00Z"
"Q5306771","OL16511470W","1991-01-01T00:00:00Z"
"Q5306774","OL922148W","1978-01-01T00:00:00Z"
"Q5306780","OL4697611W","1978-01-01T00:00:00Z"
"Q5307428","OL16489902W","2012-03-27T00:00:00Z"
"Q5307441","OL2007301W","2005-01-01T00:00:00Z"
"Q53078251","OL15472267W","2008-01-01T00:00:00Z"
"Q5307874","OL15016965W","2009-12-29T00:00:00Z"
"Q5308060","OL17413440W","2009-01-01T00:00:00Z"
"Q5308350","OL1963255W","2009-02-01T00:00:00Z"
"Q5308393","OL15138254W","2007-01-01T00:00:00Z"
"Q5308672","OL60133W","1977-01-01T00:00:00Z"
"Q5308689","OL102566W","2003-01-01T00:00:00Z"
"Q53088945","OL3334001W","1997-10-02T00:00:00Z"
"Q53089472","OL15889365W","2011-01-01T00:00:00Z"
"Q53090635","OL493857W","2000-01-01T00:00:00Z"
"Q5309193","OL15138268W","1967-01-01T00:00:00Z"
"Q5309193","OL3914824W","1967-01-01T00:00:00Z"
"Q53106103","OL1632311W","2003-01-01T00:00:00Z"
"Q5312186","OL8125917W","1984-01-01T00:00:00Z"
"Q5312187","OL5838658W","2006-01-01T00:00:00Z"
"Q5312191","OL8165122W","1991-01-01T00:00:00Z"
"Q5312406","OL15964785W","1973-01-01T00:00:00Z"
"Q5312406","OL6581249W","1973-01-01T00:00:00Z"
"Q5313719","OL3817315W","1992-01-01T00:00:00Z"
"Q5314200","OL14849999W","1992-06-01T00:00:00Z"
"Q5314201","OL14850003W","1992-09-01T00:00:00Z"
"Q5314206","OL14849997W","1992-08-01T00:00:00Z"
"Q5316199","OL2848665W","1981-01-01T00:00:00Z"
"Q5316992","OL1890346W","1942-01-01T00:00:00Z"
"Q5317000","OL13850913W","2009-01-01T00:00:00Z"
"Q5317027","OL16176268W","2012-01-03T00:00:00Z"
"Q5317039","OL134452W","2000-01-01T00:00:00Z"
"Q5317518","OL6678122W","1981-06-01T00:00:00Z"
"Q5318074","OL2023365W","1976-01-01T00:00:00Z"
"Q5318649","OL8496813W","2005-01-01T00:00:00Z"
"Q5323202","OL1847484W","1933-01-01T00:00:00Z"
"Q5324389","OL16991684W","2008-01-01T00:00:00Z"
"Q5324776","OL15842624W","2000-01-01T00:00:00Z"
"Q5324836","OL14904458W","1993-05-01T00:00:00Z"
"Q5324955","OL3479082W","2003-01-01T00:00:00Z"
"Q5326592","OL15131484W","1926-01-01T00:00:00Z"
"Q5327044","OL17873581W","2010-09-01T00:00:00Z"
"Q5327069","OL15393437W","1982-06-01T00:00:00Z"
"Q5327095","OL4001685W","1998-04-01T00:00:00Z"
"Q5327140","OL16585661W","2012-07-17T00:00:00Z"
"Q5327194","OL49615W","1995-01-01T00:00:00Z"
"Q5327216","OL49616W","1995-01-01T00:00:00Z"
"Q5327238","OL16050418W","1977-01-01T00:00:00Z"
"Q5327266","OL84107W","1997-01-01T00:00:00Z"
"Q5329740","OL1903182W","1998-09-14T00:00:00Z"
"Q5329772","OL3538359W","1989-01-01T00:00:00Z"
"Q5329779","OL17732697W","1999-01-01T00:00:00Z"
"Q5330486","OL5734713W","2004-01-01T00:00:00Z"
"Q5331161","OL2278073W","1981-01-01T00:00:00Z"
"Q5331246","OL5846335W","2006-04-01T00:00:00Z"
"Q5331248","OL6805916W","1961-01-01T00:00:00Z"
"Q5331302","OL5844635W","2009-10-20T00:00:00Z"
"Q5332670","OL14925034W","2000-08-01T00:00:00Z"
"Q5332779","OL19738W","2004-10-01T00:00:00Z"
"Q5332788","OL2941537W","1984-01-01T00:00:00Z"
"Q5332984","OL2687261W","2000-01-01T00:00:00Z"
"Q533383","OL19712039W","2003-06-27T00:00:00Z"
"Q5333894","OL1811929W","1981-01-01T00:00:00Z"
"Q533391","OL136820W","1962-01-01T00:00:00Z"
"Q5340846","OL2624186W","1997-01-01T00:00:00Z"
"Q53433474","OL94690W","1998-12-04T00:00:00Z"
"Q5347937","OL77094W","2007-06-01T00:00:00Z"
"Q534855","OL14935964W","1968-01-01T00:00:00Z"
"Q5348733","OL1575029W","1961-01-01T00:00:00Z"
"Q5348867","OL269775W","2006-10-17T00:00:00Z"
"Q5348967","OL60140W","1975-01-01T00:00:00Z"
"Q5348992","OL473561W","1993-01-01T00:00:00Z"
"Q5349014","OL4451911W","1991-01-01T00:00:00Z"
"Q5349109","OL8333974W","2007-08-16T00:00:00Z"
"Q534970","OL45864W","1977-01-01T00:00:00Z"
"Q534975","OL38494W","1999-01-01T00:00:00Z"
"Q5349780","OL16835W","1987-04-30T00:00:00Z"
"Q53506371","OL7902387W","1901-01-01T00:00:00Z"
"Q5352433","OL3182328W","1944-01-01T00:00:00Z"
"Q5353789","OL2463713W","1984-01-01T00:00:00Z"
"Q5353790","OL504682W","1977-01-01T00:00:00Z"
"Q5354509","OL2698258W","1998-03-09T00:00:00Z"
"Q535639","OL14933422W","2009-05-05T00:00:00Z"
"Q5357421","OL15860929W","2001-01-01T00:00:00Z"
"Q535795","OL27488W","1998-01-01T00:00:00Z"
"Q5358271","OL46897W","1983-08-12T00:00:00Z"
"Q535896","OL27487W","1982-01-01T00:00:00Z"
"Q5359362","OL7984305W","2007-09-25T00:00:00Z"
"Q5359760","OL1839975W","1998-06-01T00:00:00Z"
"Q5359764","OL817980W","1991-01-01T00:00:00Z"
"Q5359784","OL48047W","2005-06-21T00:00:00Z"
"Q5359807","OL16516525W","2010-02-09T00:00:00Z"
"Q5362034","OL15399067W","2010-10-12T00:00:00Z"
"Q5362166","OL12234138W","1996-01-01T00:00:00Z"
"Q5362166","OL12234138W","1996-09-01T00:00:00Z"
"Q5363354","OL12234137W","2006-07-25T00:00:00Z"
"Q5365446","OL17827072W","2004-07-30T00:00:00Z"
"Q5365726","OL8485729W","2007-10-25T00:00:00Z"
"Q5366711","OL16049252W","1950-01-01T00:00:00Z"
"Q53709924","OL15455220W","2010-04-01T00:00:00Z"
"Q5372004","OL77778W","1927-01-01T00:00:00Z"
"Q5372006","OL151976W","1961-01-01T00:00:00Z"
"Q5373863","OL72842W","2006-07-01T00:00:00Z"
"Q5373905","OL16225772W","1994-11-17T00:00:00Z"
"Q5373942","OL3391056W","1990-01-01T00:00:00Z"
"Q5374006","OL7974925W","1987-01-01T00:00:00Z"
"Q5374008","OL17872091W","2010-01-01T00:00:00Z"
"Q5374076","OL4315727W","2000-08-08T00:00:00Z"
"Q5374193","OL11634870W","2006-01-01T00:00:00Z"
"Q5374202","OL1991293W","2008-01-01T00:00:00Z"
"Q5374207","OL17653034W","2010-01-01T00:00:00Z"
"Q5374580","OL37484W","2004-01-01T00:00:00Z"
"Q5374684","OL222024W","2001-01-01T00:00:00Z"
"Q5374706","OL461329W","2001-08-07T00:00:00Z"
"Q5375406","OL49642W","1999-01-01T00:00:00Z"
"Q5375581","OL2986572W","1996-01-01T00:00:00Z"
"Q5375595","OL116209W","1971-01-01T00:00:00Z"
"Q5375672","OL3713198W","2007-08-01T00:00:00Z"
"Q5375688","OL2288124W","1999-12-01T00:00:00Z"
"Q5375795","OL15395849W","2007-07-05T00:00:00Z"
"Q5375807","OL16564521W","2012-01-01T00:00:00Z"
"Q5375813","OL1921195W","1972-01-01T00:00:00Z"
"Q5375819","OL12164W","2005-10-01T00:00:00Z"
"Q5375879","OL5829982W","2005-12-05T00:00:00Z"
"Q5376097","OL2923732W","2006-01-01T00:00:00Z"
"Q5376630","OL155404W","1988-01-01T00:00:00Z"
"Q5376798","OL23273W","1996-09-05T00:00:00Z"
"Q5377003","OL3281433W","2007-11-10T00:00:00Z"
"Q53778539","OL6552292W","1973-01-01T00:00:00Z"
"Q5378081","OL80177W","2007-01-01T00:00:00Z"
"Q5378136","OL15970048W","1988-01-01T00:00:00Z"
"Q5378288","OL276403W","1905-01-01T00:00:00Z"
"Q5379125","OL5738585W","2004-08-26T00:00:00Z"
"Q5379616","OL5845354W","2006-02-21T00:00:00Z"
"Q5380323","OL6030059W","2003-01-01T00:00:00Z"
"Q5380976","OL2659357W","1997-01-01T00:00:00Z"
"Q538169","OL1977342W","1999-01-01T00:00:00Z"
"Q5382436","OL18159540W","2004-01-01T00:00:00Z"
"Q53828903","OL17914663W","2017-05-02T00:00:00Z"
"Q53831773","OL672332W","1907-01-01T00:00:00Z"
"Q5383676","OL4651101W","1989-01-01T00:00:00Z"
"Q53866481","OL8126331W","2003-04-29T00:00:00Z"
"Q538742","OL60931W","1980-02-01T00:00:00Z"
"Q5392879","OL3295029W","2001-01-01T00:00:00Z"
"Q53945","OL5720022W","2008-08-02T00:00:00Z"
"Q5396992","OL18194625W","2006-01-01T00:00:00Z"
"Q5396997","OL14850146W","1995-01-01T00:00:00Z"
"Q5397011","OL15842641W","2009-01-01T00:00:00Z"
"Q5397014","OL81668W","1989-01-01T00:00:00Z"
"Q5397016","OL548190W","2003-01-01T00:00:00Z"
"Q5397056","OL5330978W","1972-01-01T00:00:00Z"
"Q5398769","OL3366097W","1939-01-01T00:00:00Z"
"Q5398772","OL100780W","1987-01-01T00:00:00Z"
"Q5399160","OL2435511W","2004-01-01T00:00:00Z"
"Q5399521","OL8475002W","2003-01-01T00:00:00Z"
"Q5399585","OL264869W","1995-01-01T00:00:00Z"
"Q54012334","OL5210475W","1911-01-01T00:00:00Z"
"Q5402620","OL27229W","1980-01-01T00:00:00Z"
"Q5402934","OL98501W","1911-09-01T00:00:00Z"
"Q5403239","OL462831W","1998-10-07T00:00:00Z"
"Q5403239","OL8026550W","1998-10-07T00:00:00Z"
"Q5405501","OL14852850W","1998-01-01T00:00:00Z"
"Q5406934","OL271163W","1974-01-01T00:00:00Z"
"Q540991","OL15210980W","1951-01-01T00:00:00Z"
"Q5412083","OL10812945W","1975-01-01T00:00:00Z"
"Q5413281","OL1662585W","1990-01-01T00:00:00Z"
"Q541419","OL5683610W","1990-01-01T00:00:00Z"
"Q5414993","OL224632W","1988-10-01T00:00:00Z"
"Q5416088","OL8826589W","2001-01-01T00:00:00Z"
"Q5416123","OL41089W","2001-01-01T00:00:00Z"
"Q5416575","OL80005W","1997-01-01T00:00:00Z"
"Q5416583","OL5956183W","2002-06-01T00:00:00Z"
"Q5416594","OL14915323W","1998-08-28T00:00:00Z"
"Q5417292","OL1954406W","2007-01-01T00:00:00Z"
"Q5417316","OL14958689W","2008-05-27T00:00:00Z"
"Q5417427","OL18168815W","2011-01-01T00:00:00Z"
"Q5417511","OL16528W","2005-11-11T00:00:00Z"
"Q5417514","OL5732038W","2008-09-30T00:00:00Z"
"Q5417601","OL14932255W","1990-01-01T00:00:00Z"
"Q5417607","OL16528617W","2011-01-01T00:00:00Z"
"Q5417631","OL15836102W","2006-12-01T00:00:00Z"
"Q5417648","OL2691883W","1981-01-01T00:00:00Z"
"Q5417899","OL2921083W","1977-07-01T00:00:00Z"
"Q5417899","OL2921083W","1993-01-01T00:00:00Z"
"Q5418073","OL13648939W","2009-01-01T00:00:00Z"
"Q5418091","OL1937985W","2002-01-01T00:00:00Z"
"Q5418152","OL1940329W","2001-04-04T00:00:00Z"
"Q5418383","OL15401790W","1987-04-01T00:00:00Z"
"Q5418428","OL9913357W","2007-10-31T00:00:00Z"
"Q5418576","OL8044545W","2007-08-01T00:00:00Z"
"Q5419355","OL15391683W","1973-01-01T00:00:00Z"
"Q5420298","OL84433W","1978-01-01T00:00:00Z"
"Q5420395","OL483821W","2007-09-06T00:00:00Z"
"Q5420414","OL8915983W","2008-01-01T00:00:00Z"
"Q5420539","OL17733324W","2002-08-01T00:00:00Z"
"Q5420823","OL9747946W","2007-01-01T00:00:00Z"
"Q5420861","OL2896089W","1987-01-01T00:00:00Z"
"Q5420997","OL5682763W","1997-01-01T00:00:00Z"
"Q5421050","OL111355W","1938-01-01T00:00:00Z"
"Q5421094","OL52255W","1934-09-01T00:00:00Z"
"Q5421401","OL32372W","2005-09-01T00:00:00Z"
"Q5421414","OL46325W","1982-01-01T00:00:00Z"
"Q5421626","OL5848997W","2008-10-06T00:00:00Z"
"Q5421722","OL13720721W","2009-01-01T00:00:00Z"
"Q5422107","OL3332540W","1984-04-01T00:00:00Z"
"Q5422136","OL15101264W","2009-06-23T00:00:00Z"
"Q5422149","OL15697369W","2010-01-01T00:00:00Z"
"Q5422166","OL16298712W","2011-12-05T00:00:00Z"
"Q5422251","OL547168W","2007-10-02T00:00:00Z"
"Q5422593","OL893506W","1985-01-01T00:00:00Z"
"Q5422666","OL15692668W","1982-01-01T00:00:00Z"
"Q5422694","OL5731582W","2003-02-26T00:00:00Z"
"Q5422709","OL5705833W","2009-07-07T00:00:00Z"
"Q5422738","OL2247533W","1997-09-01T00:00:00Z"
"Q542293","OL472073W","1923-01-01T00:00:00Z"
"Q5422958","OL15095662W","2009-01-01T00:00:00Z"
"Q5424496","OL1914960W","1998-01-01T00:00:00Z"
"Q54264774","OL5126118W","1880-01-01T00:00:00Z"
"Q5427640","OL41782W","2007-01-01T00:00:00Z"
"Q5427918","OL17736108W","2010-12-01T00:00:00Z"
"Q5427929","OL15597926W","2008-04-21T00:00:00Z"
"Q5427931","OL8755877W","2007-05-31T00:00:00Z"
"Q5427932","OL15069174W","2009-03-24T00:00:00Z"
"Q5427936","OL15688509W","1980-01-01T00:00:00Z"
"Q5427936","OL1973398W","1980-01-01T00:00:00Z"
"Q5428499","OL3953995W","1994-01-01T00:00:00Z"
"Q5428504","OL1729013W","2008-08-12T00:00:00Z"
"Q5429164","OL55349W","1988-01-01T00:00:00Z"
"Q5429196","OL15972213W","1999-06-01T00:00:00Z"
"Q5429285","OL460081W","1957-06-01T00:00:00Z"
"Q5429333","OL7919788W","1993-01-01T00:00:00Z"
"Q5429419","OL1871499W","2003-01-01T00:00:00Z"
"Q54294485","OL8443569W","1986-01-01T00:00:00Z"
"Q5429709","OL15990302W","2010-01-01T00:00:00Z"
"Q5429840","OL2944428W","1982-01-01T00:00:00Z"
"Q5430113","OL14393W","2006-01-01T00:00:00Z"
"Q5430994","OL2695237W","1981-01-01T00:00:00Z"
"Q5431199","OL3008794W","1996-01-01T00:00:00Z"
"Q5431317","OL15811775W","2002-05-01T00:00:00Z"
"Q5431450","OL8022688W","2006-01-01T00:00:00Z"
"Q5431569","OL17677127W","2007-04-05T00:00:00Z"
"Q5432168","OL15067133W","2003-01-01T00:00:00Z"
"Q5432230","OL98267W","1988-01-01T00:00:00Z"
"Q5432288","OL2824315W","1999-01-01T00:00:00Z"
"Q5432353","OL3368286W","1996-01-01T00:00:00Z"
"Q5432372","OL7276109W","2006-01-01T00:00:00Z"
"Q5432632","OL4092667W","1963-01-01T00:00:00Z"
"Q5432650","OL15139264W","2005-01-01T00:00:00Z"
"Q5432959","OL102899W","2000-01-01T00:00:00Z"
"Q5433047","OL19751W","1985-01-01T00:00:00Z"
"Q5433194","OL4302418W","1992-09-09T00:00:00Z"
"Q5433252","OL4634675W","1985-01-01T00:00:00Z"
"Q5433291","OL15836181W","1997-01-01T00:00:00Z"
"Q543375","OL547172W","2005-01-01T00:00:00Z"
"Q5434226","OL16580490W","2004-10-01T00:00:00Z"
"Q5434297","OL13776820W","2009-01-01T00:00:00Z"
"Q5434585","OL6090078W","1975-01-01T00:00:00Z"
"Q5435055","OL8197288W","1973-01-01T00:00:00Z"
"Q5435118","OL17729373W","2001-05-22T00:00:00Z"
"Q543562","OL38499W","1996-01-01T00:00:00Z"
"Q5436486","OL15836204W","2006-08-08T00:00:00Z"
"Q5436653","OL8368292W","1963-01-01T00:00:00Z"
"Q5436677","OL2269184W","1963-01-01T00:00:00Z"
"Q543698","OL2062620W","1992-09-09T00:00:00Z"
"Q5437200","OL5961580W","2003-06-23T00:00:00Z"
"Q5437307","OL15596679W","2010-01-01T00:00:00Z"
"Q5437311","OL15608107W","1983-08-01T00:00:00Z"
"Q5437578","OL462837W","1973-01-01T00:00:00Z"
"Q5437677","OL503317W","1995-04-01T00:00:00Z"
"Q5437679","OL1946144W","1998-01-01T00:00:00Z"
"Q543773","OL28401W","1920-01-01T00:00:00Z"
"Q543773","OL28401W","1925-01-01T00:00:00Z"
"Q5438181","OL80775W","1997-10-01T00:00:00Z"
"Q5439311","OL17316239W","2010-01-01T00:00:00Z"
"Q5439360","OL158076W","2000-01-01T00:00:00Z"
"Q5439543","OL157366W","2007-01-02T00:00:00Z"
"Q5439630","OL85361W","2007-03-01T00:00:00Z"
"Q5439903","OL15415602W","2010-01-01T00:00:00Z"
"Q54408847","OL17713267W","2016-01-05T00:00:00Z"
"Q5441172","OL112043W","2002-01-01T00:00:00Z"
"Q5441389","OL6029340W","2000-01-01T00:00:00Z"
"Q5441458","OL100769W","1994-01-01T00:00:00Z"
"Q5441700","OL1863435W","1994-01-01T00:00:00Z"
"Q5442230","OL20932W","1866-01-01T00:00:00Z"
"Q5442428","OL468867W","2007-01-09T00:00:00Z"
"Q5442721","OL13787324W","2005-08-01T00:00:00Z"
"Q54432962","OL20670981W","2018-05-14T00:00:00Z"
"Q5444168","OL71864W","2004-04-01T00:00:00Z"
"Q5446066","OL5826857W","2009-05-05T00:00:00Z"
"Q5446311","OL2688486W","2006-01-01T00:00:00Z"
"Q5446933","OL5838691W","2006-01-01T00:00:00Z"
"Q5447489","OL842147W","1970-01-01T00:00:00Z"
"Q5447634","OL16936319W","2005-01-01T00:00:00Z"
"Q5447676","OL17812864W","1995-01-01T00:00:00Z"
"Q5448084","OL6585787W","1921-01-01T00:00:00Z"
"Q5448338","OL17726723W","1984-01-01T00:00:00Z"
"Q54483441","OL19712874W","2017-01-01T00:00:00Z"
"Q54483441","OL20705571W","2017-01-01T00:00:00Z"
"Q54488337","OL18203673W","2017-01-01T00:00:00Z"
"Q54488595","OL19721496W","2017-08-22T00:00:00Z"
"Q54488972","OL17590212W","2016-09-13T00:00:00Z"
"Q54489019","OL17095322W","2014-01-01T00:00:00Z"
"Q54489100","OL20158438W","2017-03-14T00:00:00Z"
"Q54489105","OL17627845W","2017-01-01T00:00:00Z"
"Q54489193","OL17629468W","2016-01-01T00:00:00Z"
"Q54489244","OL17854703W","2017-01-01T00:00:00Z"
"Q5449302","OL2737968W","1979-01-01T00:00:00Z"
"Q5449378","OL9157276W","2007-01-09T00:00:00Z"
"Q5449927","OL18846W","1951-01-01T00:00:00Z"
"Q5449931","OL16523427W","2010-05-11T00:00:00Z"
"Q5449941","OL1979867W","2001-01-01T00:00:00Z"
"Q5449946","OL16027354W","2007-11-01T00:00:00Z"
"Q5449955","OL17786548W","2007-01-01T00:00:00Z"
"Q5449962","OL2555355W","2003-01-01T00:00:00Z"
"Q5449970","OL9302410W","2007-01-03T00:00:00Z"
"Q5450086","OL15858995W","2008-09-14T00:00:00Z"
"Q5450389","OL2669550W","1986-01-01T00:00:00Z"
"Q5450418","OL11377554W","1997-08-01T00:00:00Z"
"Q5450692","OL17400020W","2009-01-01T00:00:00Z"
"Q5450737","OL4031815W","2008-09-29T00:00:00Z"
"Q5451248","OL1922821W","1997-01-01T00:00:00Z"
"Q5451270","OL16589847W","1995-01-01T00:00:00Z"
"Q5451318","OL553611W","1998-06-01T00:00:00Z"
"Q5451330","OL468868W","2000-01-01T00:00:00Z"
"Q5451408","OL16476306W","1996-01-01T00:00:00Z"
"Q5451450","OL8120826W","2005-09-07T00:00:00Z"
"Q5451507","OL17522651W","2011-09-01T00:00:00Z"
"Q5451523","OL60148W","1984-01-01T00:00:00Z"
"Q5451602","OL14920843W","1992-08-01T00:00:00Z"
"Q5451634","OL2929629W","1962-01-01T00:00:00Z"
"Q5451725","OL112535W","1996-01-01T00:00:00Z"
"Q5451796","OL4283940W","1993-01-01T00:00:00Z"
"Q5451947","OL15676W","1980-09-01T00:00:00Z"
"Q5451950","OL8444573W","1951-01-01T00:00:00Z"
"Q5451957","OL3828425W","2003-05-28T00:00:00Z"
"Q5451961","OL5714316W","2007-08-21T00:00:00Z"
"Q5452000","OL14963616W","2007-06-26T00:00:00Z"
"Q5452189","OL16991995W","1999-01-01T00:00:00Z"
"Q5452299","OL15836304W","1984-01-01T00:00:00Z"
"Q5452564","OL1922901W","2005-01-01T00:00:00Z"
"Q5453204","OL15855775W","2007-01-01T00:00:00Z"
"Q5453262","OL49664W","2002-01-01T00:00:00Z"
"Q5453880","OL29276W","1999-01-01T00:00:00Z"
"Q5454116","OL52235W","1908-01-01T00:00:00Z"
"Q5454271","OL14935363W","1991-02-01T00:00:00Z"
"Q5455317","OL2675276W","1995-01-01T00:00:00Z"
"Q5455851","OL273956W","1962-01-01T00:00:00Z"
"Q5455887","OL19777W","1995-01-01T00:00:00Z"
"Q5455951","OL1948514W","1957-01-01T00:00:00Z"
"Q5456247","OL1948520W","1956-01-01T00:00:00Z"
"Q5456406","OL3020942W","2008-01-01T00:00:00Z"
"Q545720","OL870670W","1947-01-01T00:00:00Z"
"Q5457501","OL62431W","2004-01-01T00:00:00Z"
"Q5457538","OL15980713W","2011-01-01T00:00:00Z"
"Q5457557","OL1823768W","1971-01-01T00:00:00Z"
"Q5457602","OL240798W","1983-01-01T00:00:00Z"
"Q5457612","OL14963577W","2006-01-01T00:00:00Z"
"Q5457645","OL1823771W","1977-01-01T00:00:00Z"
"Q5457648","OL1823770W","1994-01-01T00:00:00Z"
"Q5457649","OL1823764W","1985-01-01T00:00:00Z"
"Q5457650","OL1823765W","1990-01-01T00:00:00Z"
"Q5457653","OL1823742W","1999-01-01T00:00:00Z"
"Q5457654","OL1823777W","1975-01-01T00:00:00Z"
"Q5457659","OL1823776W","1973-01-01T00:00:00Z"
"Q5457807","OL16060631W","1964-01-01T00:00:00Z"
"Q5458241","OL2988542W","1981-01-01T00:00:00Z"
"Q5458323","OL6215725W","2004-10-14T00:00:00Z"
"Q5458359","OL35611W","2005-09-08T00:00:00Z"
"Q5458444","OL16070833W","2007-10-16T00:00:00Z"
"Q5459312","OL2869956W","2006-01-01T00:00:00Z"
"Q5459313","OL14850148W","1998-04-06T00:00:00Z"
"Q5459317","OL17351W","1986-01-01T00:00:00Z"
"Q5459318","OL41238W","1987-06-23T00:00:00Z"
"Q5459628","OL14952936W","2003-01-01T00:00:00Z"
"Q5459629","OL14953034W","2009-04-01T00:00:00Z"
"Q5459635","OL27103W","1994-03-01T00:00:00Z"
"Q5459690","OL15139824W","2001-10-01T00:00:00Z"
"Q5459887","OL16495710W","2011-10-01T00:00:00Z"
